 ,Label,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Feret,Median,%Area,FeretX,FeretY,FeretAngle,MinFeret
1,Adipocites (2).tif (green),17,4.265,4.441,25.899,1,1,5,10,8.184,2.645,111.085,11.180,255,100,1,1,116.565,4.472
2,Adipocites (2).tif (green),3368731,801.557,1560.575,74866.439,4,3,2474,3059,2671.170,1605.739,95.893,3910.889,255,100,9,6,129.147,2469.104
3,Adipocites (2).tif (green),9,857.278,4.056,11.071,855,3,5,2,5.229,2.191,175.269,5.385,255,100,855,3,158.199,2.000
4,Adipocites (2).tif (green),15,472.767,4.967,17.071,469,4,8,2,8.550,2.234,1.590,8.246,255,100,469,6,14.036,2.000
5,Adipocites (2).tif (green),1,938.500,4.500,2.828,938,4,1,1,1.128,1.128,0.000,1.414,255,100,938,4,135.000,1.000
6,Adipocites (2).tif (green),10,1431.500,5.000,11.657,1429,4,5,2,5.642,2.257,0.000,5.385,255,100,1429,4,158.199,2.000
7,Adipocites (2).tif (green),12,1440.000,5.000,13.657,1437,4,6,2,6.770,2.257,0.000,6.325,255,100,1437,4,161.565,2.000
8,Adipocites (2).tif (green),5,1758.500,4.500,10.243,1756,4,5,1,5.642,1.128,0.000,5.099,255,100,1756,4,168.690,1.000
9,Adipocites (2).tif (green),1,1790.500,4.500,2.828,1790,4,1,1,1.128,1.128,0.000,1.414,255,100,1790,4,135.000,1.000
10,Adipocites (2).tif (green),7,1817.500,4.500,14.243,1814,4,7,1,7.899,1.128,0.000,7.071,255,100,1814,4,171.870,1.000
11,Adipocites (2).tif (green),8,1839.000,4.500,16.243,1835,4,8,1,9.027,1.128,0.000,8.062,255,100,1835,4,172.875,1.000
12,Adipocites (2).tif (green),2,1854.000,4.500,4.243,1853,4,2,1,2.257,1.128,0.000,2.236,255,100,1853,4,153.435,1.000
13,Adipocites (2).tif (green),732853,2797.559,458.987,25940.453,2228,4,1208,1432,1169.626,797.774,60.993,1692.407,255,100,2482,1434,56.056,1150.120
14,Adipocites (2).tif (green),5,1645.500,5.500,10.243,1643,5,5,1,5.642,1.128,0.000,5.099,255,100,1643,5,168.690,1.000
15,Adipocites (2).tif (green),2,2442.000,5.500,4.243,2441,5,2,1,2.257,1.128,0.000,2.236,255,100,2441,5,153.435,1.000
16,Adipocites (2).tif (green),1,2701.500,5.500,2.828,2701,5,1,1,1.128,1.128,0.000,1.414,255,100,2701,5,135.000,1.000
17,Adipocites (2).tif (green),14,2712.000,5.500,28.243,2705,5,14,1,15.797,1.128,0.000,14.036,255,100,2705,5,175.914,1.000
18,Adipocites (2).tif (green),5408,3775.421,33.264,908.406,3705,5,154,66,127.680,53.929,0.611,155.859,255,100,3705,8,171.142,65.418
19,Adipocites (2).tif (green),2,3870.000,5.500,4.243,3869,5,2,1,2.257,1.128,0.000,2.236,255,100,3869,5,153.435,1.000
20,Adipocites (2).tif (green),7,2198.214,6.929,9.657,2196,6,4,2,4.154,2.146,171.650,4.472,255,100,2196,6,153.435,2.000
21,Adipocites (2).tif (green),11,2352.773,7.045,13.071,2350,6,6,2,6.327,2.214,176.942,6.325,255,100,2350,6,161.565,2.000
22,Adipocites (2).tif (green),15,2101.767,10.633,16.485,2100,7,3,7,7.593,2.515,81.044,7.616,255,100,2100,14,66.801,3.000
23,Adipocites (2).tif (green),1,2257.500,7.500,2.828,2257,7,1,1,1.128,1.128,0.000,1.414,255,100,2257,7,135.000,1.000
24,Adipocites (2).tif (green),2,2310.500,8.000,4.828,2310,7,1,2,2.257,1.128,90.000,2.236,255,100,2310,7,116.565,1.000
25,Adipocites (2).tif (green),5,2335.900,8.300,7.657,2335,7,2,3,3.144,2.025,71.565,3.606,255,100,2335,10,56.310,2.000
26,Adipocites (2).tif (green),1,2365.500,7.500,2.828,2365,7,1,1,1.128,1.128,0.000,1.414,255,100,2365,7,135.000,1.000
27,Adipocites (2).tif (green),10,3162.000,7.500,20.243,3157,7,10,1,11.284,1.128,0.000,10.050,255,100,3157,7,174.289,1.000
28,Adipocites (2).tif (green),17,3838.853,9.559,18.728,3835,7,7,5,7.625,2.839,149.527,8.602,255,100,3835,7,144.462,4.025
29,Adipocites (2).tif (green),60,3848.617,12.667,37.213,3845,7,8,13,13.634,5.603,78.561,14.765,255,100,3845,20,61.699,7.663
30,Adipocites (2).tif (green),2940,3950.597,26.488,868.992,3889,7,121,51,102.782,36.420,0.577,121.594,255,100,3889,15,174.336,51.000
31,Adipocites (2).tif (green),36,3953.778,9.194,25.314,3949,7,9,6,8.948,5.122,167.756,10.000,255,100,3949,7,143.130,6.000
32,Adipocites (2).tif (green),4,2385.000,8.500,8.243,2383,8,4,1,4.514,1.128,0.000,4.123,255,100,2383,8,165.964,1.000
33,Adipocites (2).tif (green),6,3129.500,9.333,11.899,3127,8,5,3,4.968,1.538,33.353,5.831,255,100,3127,11,30.964,2.496
34,Adipocites (2).tif (green),25,3630.660,11.060,21.314,3627,8,7,6,7.652,4.160,156.296,9.220,255,100,3627,8,139.399,4.851
35,Adipocites (2).tif (green),4,2376.250,10.500,7.657,2375,9,2,3,2.734,1.863,90.000,3.162,255,100,2376,9,108.435,2.000
36,Adipocites (2).tif (green),6,2447.000,10.500,7.657,2446,9,2,3,3.385,2.257,90.000,3.606,255,100,2446,9,123.690,2.000
37,Adipocites (2).tif (green),6,3699.500,10.000,7.657,3698,9,3,2,3.385,2.257,0.000,3.606,255,100,3698,9,146.310,2.000
38,Adipocites (2).tif (green),45,4055.278,13.922,35.799,4049,9,10,10,8.536,6.712,89.100,11.314,255,100,4049,11,135.000,9.803
39,Adipocites (2).tif (green),1,3616.500,10.500,2.828,3616,10,1,1,1.128,1.128,0.000,1.414,255,100,3616,10,135.000,1.000
40,Adipocites (2).tif (green),8,3929.875,11.375,15.657,3926,10,7,2,7.295,1.396,4.265,7.280,255,100,3926,12,15.945,2.000
41,Adipocites (2).tif (green),1,4013.500,10.500,2.828,4013,10,1,1,1.128,1.128,0.000,1.414,255,100,4013,10,135.000,1.000
42,Adipocites (2).tif (green),2,3704.000,11.500,4.243,3703,11,2,1,2.257,1.128,0.000,2.236,255,100,3703,11,153.435,1.000
43,Adipocites (2).tif (green),33,2350.136,16.197,25.556,2347,12,8,8,7.507,5.597,145.733,9.434,255,100,2347,13,147.995,7.071
44,Adipocites (2).tif (green),152,3660.842,21.987,102.569,3649,12,21,23,15.486,12.497,110.846,24.698,255,100,3649,25,31.759,21.000
45,Adipocites (2).tif (green),2,3836.500,13.000,4.828,3836,12,1,2,2.257,1.128,90.000,2.236,255,100,3836,12,116.565,1.000
46,Adipocites (2).tif (green),1,2356.500,13.500,2.828,2356,13,1,1,1.128,1.128,0.000,1.414,255,100,2356,13,135.000,1.000
47,Adipocites (2).tif (green),1366,3624.799,41.543,380.032,3596,13,69,56,54.879,31.692,139.373,75.644,255,100,3596,24,155.807,47.488
48,Adipocites (2).tif (green),2,3650.000,13.500,4.243,3649,13,2,1,2.257,1.128,0.000,2.236,255,100,3649,13,153.435,1.000
49,Adipocites (2).tif (green),1,3693.500,13.500,2.828,3693,13,1,1,1.128,1.128,0.000,1.414,255,100,3693,13,135.000,1.000
50,Adipocites (2).tif (green),1,3368.500,14.500,2.828,3368,14,1,1,1.128,1.128,0.000,1.414,255,100,3368,14,135.000,1.000
51,Adipocites (2).tif (green),2,3672.000,14.500,4.243,3671,14,2,1,2.257,1.128,0.000,2.236,255,100,3671,14,153.435,1.000
52,Adipocites (2).tif (green),374,3687.952,27.420,233.037,3669,14,39,32,30.783,15.469,152.766,45.804,255,100,3669,18,143.881,24.362
53,Adipocites (2).tif (green),1,3260.500,15.500,2.828,3260,15,1,1,1.128,1.128,0.000,1.414,255,100,3260,15,135.000,1.000
54,Adipocites (2).tif (green),1,2366.500,16.500,2.828,2366,16,1,1,1.128,1.128,0.000,1.414,255,100,2366,16,135.000,1.000
55,Adipocites (2).tif (green),3,3241.500,16.500,6.243,3240,16,3,1,3.385,1.128,0.000,3.162,255,100,3240,16,161.565,1.000
56,Adipocites (2).tif (green),15,3638.100,18.500,18.142,3635,16,7,5,6.218,3.072,149.405,7.280,255,100,3635,18,164.055,4.025
57,Adipocites (2).tif (green),8,3723.500,18.625,12.485,3722,16,3,5,4.980,2.045,56.055,5.831,255,100,3722,21,59.036,2.828
58,Adipocites (2).tif (green),1,4061.500,16.500,2.828,4061,16,1,1,1.128,1.128,0.000,1.414,255,100,4061,16,135.000,1.000
59,Adipocites (2).tif (green),1,4043.500,17.500,2.828,4043,17,1,1,1.128,1.128,0.000,1.414,255,100,4043,17,135.000,1.000
60,Adipocites (2).tif (green),1,3854.500,18.500,2.828,3854,18,1,1,1.128,1.128,0.000,1.414,255,100,3854,18,135.000,1.000
61,Adipocites (2).tif (green),2,3562.000,19.500,4.243,3561,19,2,1,2.257,1.128,0.000,2.236,255,100,3561,19,153.435,1.000
62,Adipocites (2).tif (green),47,4043.989,25.287,48.870,4039,19,11,13,10.110,5.919,149.285,14.765,255,100,4040,19,118.301,10.243
63,Adipocites (2).tif (green),81669,3387.809,330.028,5658.895,3136,20,469,534,530.900,195.864,54.111,660.624,255,100,3175,550,51.638,298.271
64,Adipocites (2).tif (green),25,3547.380,23.020,21.556,3544,20,8,6,6.484,4.909,37.834,8.246,255,100,3544,24,14.036,6.000
65,Adipocites (2).tif (green),4,3600.000,21.250,9.071,3598,20,4,2,3.969,1.283,17.609,4.472,255,100,3598,22,26.565,1.897
66,Adipocites (2).tif (green),5,3647.100,21.300,7.657,3646,20,2,3,3.144,2.025,108.435,3.606,255,100,3646,20,123.690,2.000
67,Adipocites (2).tif (green),46,3860.652,24.391,40.627,3852,20,16,8,11.666,5.020,5.739,16.125,255,100,3852,23,172.875,7.906
68,Adipocites (2).tif (green),1,3468.500,21.500,2.828,3468,21,1,1,1.128,1.128,0.000,1.414,255,100,3468,21,135.000,1.000
69,Adipocites (2).tif (green),4,4024.000,22.000,5.657,4023,21,2,2,2.257,2.257,0.000,2.828,255,100,4023,21,135.000,2.000
70,Adipocites (2).tif (green),1,3843.500,22.500,2.828,3843,22,1,1,1.128,1.128,0.000,1.414,255,100,3843,22,135.000,1.000
71,Adipocites (2).tif (green),1,4044.500,22.500,2.828,4044,22,1,1,1.128,1.128,0.000,1.414,255,100,4044,22,135.000,1.000
72,Adipocites (2).tif (green),47,4058.074,27.053,35.799,4051,22,13,9,14.800,4.043,32.122,15.811,255,100,4051,31,34.695,5.547
73,Adipocites (2).tif (green),2,3462.500,24.000,4.828,3462,23,1,2,2.257,1.128,90.000,2.236,255,100,3462,23,116.565,1.000
74,Adipocites (2).tif (green),6,3573.833,25.000,11.071,3572,23,4,3,3.184,2.399,156.255,4.243,255,100,3573,23,135.000,3.000
75,Adipocites (2).tif (green),1,3594.500,23.500,2.828,3594,23,1,1,1.128,1.128,0.000,1.414,255,100,3594,23,135.000,1.000
76,Adipocites (2).tif (green),7,3636.929,24.500,11.899,3635,23,4,4,4.559,1.955,51.438,5.657,255,100,3635,27,45.000,2.828
77,Adipocites (2).tif (green),8,4018.000,25.000,9.657,4017,23,2,4,4.514,2.257,90.000,4.472,255,100,4017,23,116.565,2.000
78,Adipocites (2).tif (green),4,3560.000,24.500,8.243,3558,24,4,1,4.514,1.128,0.000,4.123,255,100,3558,24,165.964,1.000
79,Adipocites (2).tif (green),45,3872.789,29.856,37.213,3867,24,10,10,10.250,5.590,38.812,12.806,255,100,3867,34,51.340,8.026
80,Adipocites (2).tif (green),2,4025.500,25.000,4.828,4025,24,1,2,2.257,1.128,90.000,2.236,255,100,4025,24,116.565,1.000
81,Adipocites (2).tif (green),3,3629.833,26.167,5.657,3629,25,2,2,2.365,1.615,135.000,2.828,255,100,3629,25,135.000,2.000
82,Adipocites (2).tif (green),1,3450.500,26.500,2.828,3450,26,1,1,1.128,1.128,0.000,1.414,255,100,3450,26,135.000,1.000
83,Adipocites (2).tif (green),26,3535.038,28.115,32.728,3527,27,15,3,14.272,2.320,0.585,15.133,255,100,3527,27,172.405,3.000
84,Adipocites (2).tif (green),14,4011.286,30.929,20.728,4009,27,5,8,5.741,3.105,76.022,8.246,255,100,4010,35,75.964,4.715
85,Adipocites (2).tif (green),2,3460.500,29.000,4.828,3460,28,1,2,2.257,1.128,90.000,2.236,255,100,3460,28,116.565,1.000
86,Adipocites (2).tif (green),2,3648.500,29.000,4.828,3648,28,1,2,2.257,1.128,90.000,2.236,255,100,3648,28,116.565,1.000
87,Adipocites (2).tif (green),1,4031.500,29.500,2.828,4031,29,1,1,1.128,1.128,0.000,1.414,255,100,4031,29,135.000,1.000
88,Adipocites (2).tif (green),1,3450.500,30.500,2.828,3450,30,1,1,1.128,1.128,0.000,1.414,255,100,3450,30,135.000,1.000
89,Adipocites (2).tif (green),7,3455.214,32.929,11.657,3454,30,2,5,5.155,1.729,80.385,5.385,255,100,3454,35,68.199,2.000
90,Adipocites (2).tif (green),9,3543.389,32.056,13.314,3541,30,5,4,4.377,2.618,156.576,5.657,255,100,3542,30,135.000,3.395
91,Adipocites (2).tif (green),21,3657.786,32.500,19.899,3655,30,7,5,7.031,3.803,168.453,8.062,255,100,3655,30,150.255,5.000
92,Adipocites (2).tif (green),2,4065.000,31.500,4.243,4064,31,2,1,2.257,1.128,0.000,2.236,255,100,4064,31,153.435,1.000
93,Adipocites (2).tif (green),4,3550.000,32.500,8.243,3548,32,4,1,4.514,1.128,0.000,4.123,255,100,3548,32,165.964,1.000
94,Adipocites (2).tif (green),2,3674.000,32.500,4.243,3673,32,2,1,2.257,1.128,0.000,2.236,255,100,3673,32,153.435,1.000
95,Adipocites (2).tif (green),2,4041.500,33.000,4.828,4041,32,1,2,2.257,1.128,90.000,2.236,255,100,4041,32,116.565,1.000
96,Adipocites (2).tif (green),6,3862.000,34.500,7.657,3861,33,2,3,3.385,2.257,90.000,3.606,255,100,3861,33,123.690,2.000
97,Adipocites (2).tif (green),2,2339.000,34.500,4.243,2338,34,2,1,2.257,1.128,0.000,2.236,255,100,2338,34,153.435,1.000
98,Adipocites (2).tif (green),12,3445.750,37.917,16.485,3444,34,3,7,6.915,2.210,98.707,7.280,255,100,3445,34,105.945,2.910
99,Adipocites (2).tif (green),1,3897.500,34.500,2.828,3897,34,1,1,1.128,1.128,0.000,1.414,255,100,3897,34,135.000,1.000
100,Adipocites (2).tif (green),3,4015.833,34.833,5.657,4015,34,2,2,2.365,1.615,45.000,2.828,255,100,4015,36,45.000,2.000
101,Adipocites (2).tif (green),32,4061.750,38.594,23.556,4058,34,6,9,7.349,5.544,100.624,9.220,255,100,4062,34,102.529,6.000
102,Adipocites (2).tif (green),1,4039.500,35.500,2.828,4039,35,1,1,1.128,1.128,0.000,1.414,255,100,4039,35,135.000,1.000
103,Adipocites (2).tif (green),5,3450.500,38.500,10.828,3450,36,1,5,5.642,1.128,90.000,5.099,255,100,3450,36,101.310,1.000
104,Adipocites (2).tif (green),1,3858.500,36.500,2.828,3858,36,1,1,1.128,1.128,0.000,1.414,255,100,3858,36,135.000,1.000
105,Adipocites (2).tif (green),16,4025.125,38.938,18.142,4022,36,6,6,6.933,2.938,47.455,8.485,255,100,4022,42,45.000,4.160
106,Adipocites (2).tif (green),110,2253.536,52.355,85.740,2248,37,11,25,18.786,7.455,86.441,25.710,255,100,2251,62,76.504,10.771
107,Adipocites (2).tif (green),17,3660.971,39.206,15.314,3659,37,5,5,4.924,4.396,31.464,6.403,255,100,3659,42,38.660,5.000
108,Adipocites (2).tif (green),7,3697.357,38.500,11.071,3696,37,3,4,3.752,2.375,90.000,4.472,255,100,3696,37,116.565,3.000
109,Adipocites (2).tif (green),1,3437.500,38.500,2.828,3437,38,1,1,1.128,1.128,0.000,1.414,255,100,3437,38,135.000,1.000
110,Adipocites (2).tif (green),4,3646.000,38.500,8.243,3644,38,4,1,4.514,1.128,0.000,4.123,255,100,3644,38,165.964,1.000
111,Adipocites (2).tif (green),9,3678.500,39.500,9.657,3677,38,3,3,3.385,3.385,0.000,4.243,255,100,3677,38,135.000,3.000
112,Adipocites (2).tif (green),2,3952.500,39.000,4.828,3952,38,1,2,2.257,1.128,90.000,2.236,255,100,3952,38,116.565,1.000
113,Adipocites (2).tif (green),121,4007.062,46.831,89.255,3996,38,21,16,17.561,8.773,161.164,23.022,255,100,3998,41,145.620,15.054
114,Adipocites (2).tif (green),1,4053.500,39.500,2.828,4053,39,1,1,1.128,1.128,0.000,1.414,255,100,4053,39,135.000,1.000
115,Adipocites (2).tif (green),2,3859.000,41.000,5.657,3858,40,2,2,2.596,0.981,45.000,2.828,255,100,3858,42,45.000,1.414
116,Adipocites (2).tif (green),2,3948.000,40.500,4.243,3947,40,2,1,2.257,1.128,0.000,2.236,255,100,3947,40,153.435,1.000
117,Adipocites (2).tif (green),1,2333.500,41.500,2.828,2333,41,1,1,1.128,1.128,0.000,1.414,255,100,2333,41,135.000,1.000
118,Adipocites (2).tif (green),20,3672.300,45.800,19.556,3669,42,6,7,6.034,4.220,42.106,7.616,255,100,3671,49,66.801,5.400
119,Adipocites (2).tif (green),2,2334.500,44.000,4.828,2334,43,1,2,2.257,1.128,90.000,2.236,255,100,2334,43,116.565,1.000
120,Adipocites (2).tif (green),122,4060.254,48.574,73.841,4046,43,26,11,19.847,7.827,171.769,26.173,255,100,4046,52,6.582,10.507
121,Adipocites (2).tif (green),43,3435.221,50.337,35.799,3432,44,6,13,10.016,5.466,90.818,13.342,255,100,3435,57,77.005,6.000
122,Adipocites (2).tif (green),5,3448.500,44.500,10.243,3446,44,5,1,5.642,1.128,0.000,5.099,255,100,3446,44,168.690,1.000
123,Adipocites (2).tif (green),19,3458.026,46.395,25.556,3454,44,9,4,8.678,2.788,172.481,9.487,255,100,3454,45,161.565,4.000
124,Adipocites (2).tif (green),4,3683.750,45.250,7.657,3682,44,3,2,3.192,1.596,18.435,3.606,255,100,3682,46,33.690,2.000
125,Adipocites (2).tif (green),1,2338.500,46.500,2.828,2338,46,1,1,1.128,1.128,0.000,1.414,255,100,2338,46,135.000,1.000
126,Adipocites (2).tif (green),2,3693.500,47.000,4.828,3693,46,1,2,2.257,1.128,90.000,2.236,255,100,3693,46,116.565,1.000
127,Adipocites (2).tif (green),2,2305.000,47.500,4.243,2304,47,2,1,2.257,1.128,0.000,2.236,255,100,2304,47,153.435,1.000
128,Adipocites (2).tif (green),1,4031.500,47.500,2.828,4031,47,1,1,1.128,1.128,0.000,1.414,255,100,4031,47,135.000,1.000
129,Adipocites (2).tif (green),2,3452.000,48.500,4.243,3451,48,2,1,2.257,1.128,0.000,2.236,255,100,3451,48,153.435,1.000
130,Adipocites (2).tif (green),5,2292.500,51.700,8.485,2291,50,3,3,3.086,2.063,55.901,3.606,255,100,2291,53,33.690,2.683
131,Adipocites (2).tif (green),14,2299.071,51.929,14.485,2296,50,5,4,4.712,3.783,3.058,5.831,255,100,2296,53,30.964,4.000
132,Adipocites (2).tif (green),120,3683.725,55.467,84.426,3669,50,26,14,21.984,6.950,162.221,28.636,255,100,3669,50,155.225,12.841
133,Adipocites (2).tif (green),3,2284.167,52.167,5.657,2283,51,2,2,2.365,1.615,45.000,2.828,255,100,2283,53,45.000,2.000
134,Adipocites (2).tif (green),3,3713.167,51.833,5.657,3712,51,2,2,2.365,1.615,135.000,2.828,255,100,3712,51,135.000,2.000
135,Adipocites (2).tif (green),11,3721.682,52.955,11.314,3720,51,4,4,4.507,3.107,48.972,5.000,255,100,3720,55,36.870,3.536
136,Adipocites (2).tif (green),1,3970.500,51.500,2.828,3970,51,1,1,1.128,1.128,0.000,1.414,255,100,3970,51,135.000,1.000
137,Adipocites (2).tif (green),5,3977.300,53.300,9.657,3976,51,2,4,4.183,1.522,79.099,4.472,255,100,3976,55,63.435,2.000
138,Adipocites (2).tif (green),9,4001.944,52.944,11.899,4000,51,4,4,4.387,2.612,31.051,5.000,255,100,4000,54,36.870,3.479
139,Adipocites (2).tif (green),1,3705.500,52.500,2.828,3705,52,1,1,1.128,1.128,0.000,1.414,255,100,3705,52,135.000,1.000
140,Adipocites (2).tif (green),9,3955.611,54.500,13.899,3953,52,5,4,4.010,2.857,147.855,5.385,255,100,3953,54,158.199,4.000
141,Adipocites (2).tif (green),3,3982.833,52.833,5.657,3982,52,2,2,2.365,1.615,45.000,2.828,255,100,3982,54,45.000,2.000
142,Adipocites (2).tif (green),1,4024.500,52.500,2.828,4024,52,1,1,1.128,1.128,0.000,1.414,255,100,4024,52,135.000,1.000
143,Adipocites (2).tif (green),1,3707.500,53.500,2.828,3707,53,1,1,1.128,1.128,0.000,1.414,255,100,3707,53,135.000,1.000
144,Adipocites (2).tif (green),1,4029.500,53.500,2.828,4029,53,1,1,1.128,1.128,0.000,1.414,255,100,4029,53,135.000,1.000
145,Adipocites (2).tif (green),3,2242.500,54.500,6.243,2241,54,3,1,3.385,1.128,0.000,3.162,255,100,2241,54,161.565,1.000
146,Adipocites (2).tif (green),2,3698.000,56.000,5.657,3697,55,2,2,2.596,0.981,135.000,2.828,255,100,3697,55,135.000,1.414
147,Adipocites (2).tif (green),9,3874.944,56.389,10.485,3873,55,4,3,4.563,2.511,26.565,5.000,255,100,3873,58,36.870,3.000
148,Adipocites (2).tif (green),19,4048.026,58.237,22.971,4045,55,8,7,8.440,2.866,136.751,10.000,255,100,4045,55,143.130,4.243
149,Adipocites (2).tif (green),1,4070.500,55.500,2.828,4070,55,1,1,1.128,1.128,0.000,1.414,255,100,4070,55,135.000,1.000
150,Adipocites (2).tif (green),2,3989.500,57.000,4.828,3989,56,1,2,2.257,1.128,90.000,2.236,255,100,3989,56,116.565,1.000
151,Adipocites (2).tif (green),8130,2308.419,113.688,972.389,2247,57,125,107,115.471,89.645,155.068,127.816,255,100,2248,137,14.036,99.570
152,Adipocites (2).tif (green),22,3460.818,59.455,18.728,3458,57,6,6,5.741,4.879,138.541,7.211,255,100,3458,57,146.310,5.657
153,Adipocites (2).tif (green),7,4005.929,60.071,13.657,4005,57,2,6,5.957,1.496,104.089,6.325,255,100,4005,57,108.435,2.000
154,Adipocites (2).tif (green),1,4010.500,57.500,2.828,4010,57,1,1,1.128,1.128,0.000,1.414,255,100,4010,57,135.000,1.000
155,Adipocites (2).tif (green),1,4065.500,57.500,2.828,4065,57,1,1,1.128,1.128,0.000,1.414,255,100,4065,57,135.000,1.000
156,Adipocites (2).tif (green),1,3440.500,58.500,2.828,3440,58,1,1,1.128,1.128,0.000,1.414,255,100,3440,58,135.000,1.000
157,Adipocites (2).tif (green),1,3704.500,58.500,2.828,3704,58,1,1,1.128,1.128,0.000,1.414,255,100,3704,58,135.000,1.000
158,Adipocites (2).tif (green),1,4059.500,58.500,2.828,4059,58,1,1,1.128,1.128,0.000,1.414,255,100,4059,58,135.000,1.000
159,Adipocites (2).tif (green),2,2307.500,60.000,4.828,2307,59,1,2,2.257,1.128,90.000,2.236,255,100,2307,59,116.565,1.000
160,Adipocites (2).tif (green),46,3469.957,67.087,42.385,3467,59,8,14,8.973,6.527,105.197,14.318,255,100,3467,59,102.095,8.000
161,Adipocites (2).tif (green),1,3658.500,59.500,2.828,3658,59,1,1,1.128,1.128,0.000,1.414,255,100,3658,59,135.000,1.000
162,Adipocites (2).tif (green),3,3663.500,59.500,6.243,3662,59,3,1,3.385,1.128,0.000,3.162,255,100,3662,59,161.565,1.000
163,Adipocites (2).tif (green),2,3673.000,59.500,4.243,3672,59,2,1,2.257,1.128,0.000,2.236,255,100,3672,59,153.435,1.000
164,Adipocites (2).tif (green),1,3719.500,59.500,2.828,3719,59,1,1,1.128,1.128,0.000,1.414,255,100,3719,59,135.000,1.000
165,Adipocites (2).tif (green),19,3828.026,62.079,17.899,3825,59,5,6,6.736,3.591,67.643,7.211,255,100,3826,65,56.310,4.472
166,Adipocites (2).tif (green),2,4028.000,59.500,4.243,4027,59,2,1,2.257,1.128,0.000,2.236,255,100,4027,59,153.435,1.000
167,Adipocites (2).tif (green),9,4061.833,61.167,11.071,4060,59,3,4,4.488,2.553,76.717,5.000,255,100,4060,63,53.130,3.000
168,Adipocites (2).tif (green),2,3935.500,61.000,4.828,3935,60,1,2,2.257,1.128,90.000,2.236,255,100,3935,60,116.565,1.000
169,Adipocites (2).tif (green),5,2312.700,62.700,9.657,2312,61,2,4,4.183,1.522,79.099,4.472,255,100,2312,65,63.435,2.000
170,Adipocites (2).tif (green),17,3994.088,63.382,24.971,3990,61,8,5,7.344,2.947,151.564,9.434,255,100,3990,61,147.995,4.919
171,Adipocites (2).tif (green),16,4002.125,63.750,16.728,3999,61,6,5,6.461,3.153,134.082,7.211,255,100,3999,62,146.310,4.243
172,Adipocites (2).tif (green),1,3728.500,62.500,2.828,3728,62,1,1,1.128,1.128,0.000,1.414,255,100,3728,62,135.000,1.000
173,Adipocites (2).tif (green),8,3956.500,63.000,11.071,3954,62,5,2,4.936,2.064,169.099,5.385,255,100,3954,62,158.199,2.000
174,Adipocites (2).tif (green),2,4053.500,63.000,4.828,4053,62,1,2,2.257,1.128,90.000,2.236,255,100,4053,62,116.565,1.000
175,Adipocites (2).tif (green),63,3654.627,66.738,38.971,3648,63,15,8,15.440,5.195,25.111,16.553,255,100,3648,71,25.017,6.708
176,Adipocites (2).tif (green),2,3736.000,63.500,4.243,3735,63,2,1,2.257,1.128,0.000,2.236,255,100,3735,63,153.435,1.000
177,Adipocites (2).tif (green),4,3451.250,66.000,9.657,3450,64,2,4,3.969,1.283,107.609,4.472,255,100,3450,64,116.565,1.897
178,Adipocites (2).tif (green),5,3461.500,66.500,10.828,3461,64,1,5,5.642,1.128,90.000,5.099,255,100,3461,64,101.310,1.000
179,Adipocites (2).tif (green),14,3983.357,66.000,18.485,3979,64,8,3,7.429,2.399,5.421,8.062,255,100,3979,66,172.875,3.000
180,Adipocites (2).tif (green),13,4058.423,66.269,18.485,4055,64,5,6,4.945,3.348,126.466,7.071,255,100,4055,65,135.000,4.950
181,Adipocites (2).tif (green),1,3683.500,65.500,2.828,3683,65,1,1,1.128,1.128,0.000,1.414,255,100,3683,65,135.000,1.000
182,Adipocites (2).tif (green),1533,3870.666,96.897,363.747,3840,65,58,58,50.300,38.804,48.141,61.847,255,100,3843,112,39.094,48.910
183,Adipocites (2).tif (green),3,3874.167,66.167,5.657,3873,65,2,2,2.365,1.615,45.000,2.828,255,100,3873,67,45.000,2.000
184,Adipocites (2).tif (green),6,3603.167,67.667,9.071,3602,66,3,3,2.930,2.607,153.435,3.606,255,100,3602,66,123.690,3.000
185,Adipocites (2).tif (green),2,3677.000,66.500,4.243,3676,66,2,1,2.257,1.128,0.000,2.236,255,100,3676,66,153.435,1.000
186,Adipocites (2).tif (green),21,3820.595,68.881,17.314,3817,66,6,5,5.757,4.645,33.084,6.708,255,100,3817,70,26.565,5.000
187,Adipocites (2).tif (green),24,3898.500,70.875,25.556,3895,66,6,10,9.468,3.228,109.416,10.770,255,100,3896,66,111.801,4.916
188,Adipocites (2).tif (green),44,3935.205,68.545,30.142,3929,66,11,7,10.162,5.513,173.894,11.402,255,100,3929,70,15.255,6.957
189,Adipocites (2).tif (green),5,4012.700,67.100,7.657,4011,66,3,2,3.144,2.025,18.435,3.606,255,100,4011,68,33.690,2.000
190,Adipocites (2).tif (green),2,4071.000,66.500,4.243,4070,66,2,1,2.257,1.128,0.000,2.236,255,100,4070,66,153.435,1.000
191,Adipocites (2).tif (green),4,3681.000,68.000,5.657,3680,67,2,2,2.257,2.257,0.000,2.828,255,100,3680,67,135.000,2.000
192,Adipocites (2).tif (green),7,3454.214,69.357,9.071,3453,68,3,3,3.507,2.542,59.527,4.243,255,100,3453,71,45.000,3.000
193,Adipocites (2).tif (green),9,3615.833,70.722,13.899,3614,68,4,5,5.152,2.224,111.529,5.831,255,100,3614,68,120.964,3.395
