 ,Label,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Feret,Median,%Area,FeretX,FeretY,FeretAngle,MinFeret
21,Image 6.tif (green),14493,3016.629,179.764,737.311,2940,112,157,133,148.114,124.587,175.845,157.509,255,100,2941,197,10.240,131.066
22,Image 6.tif (green),5326,1989.563,150.252,397.848,1944,113,91,81,88.938,76.248,16.463,95.273,255,100,1945,163,20.908,81.000
23,Image 6.tif (green),115,1715.561,129.474,95.255,1709,116,11,28,24.056,6.087,80.081,29.732,255,100,1710,144,70.346,9.749
24,Image 6.tif (green),6491,2556.861,165.330,445.647,2506,119,99,101,100.684,82.084,133.797,114.057,255,100,2521,123,121.739,87.365
25,Image 6.tif (green),268,2275.526,135.974,127.740,2265,122,28,25,19.885,17.160,176.706,30.480,255,100,2268,123,138.991,23.738
26,Image 6.tif (green),6383,1724.698,198.967,636.240,1681,135,92,124,116.886,69.530,62.960,127.346,255,100,1713,259,76.837,81.135
27,Image 6.tif (green),1319,1880.029,176.769,221.723,1844,154,70,41,58.092,28.909,14.682,72.801,255,100,1844,177,15.945,33.468
28,Image 6.tif (green),111,1952.491,204.059,78.669,1938,193,28,21,27.727,5.097,147.207,30.463,255,100,1938,198,156.801,8.337
29,Image 6.tif (green),5828,2027.132,250.870,487.688,1979,204,103,90,97.393,76.190,156.445,108.784,255,100,1979,230,161.232,87.906
30,Image 6.tif (green),334,1556.099,236.820,116.912,1546,208,18,47,38.480,11.052,82.928,47.170,255,100,1552,255,85.135,14.709
31,Image 6.tif (green),8111,2490.010,257.082,552.014,2420,208,148,97,130.762,78.978,172.471,148.570,255,100,2420,255,5.020,91.950
32,Image 6.tif (green),5260,1912.907,268.064,442.718,1877,214,74,106,95.911,69.828,89.406,106.381,255,100,1911,214,94.853,74.000
33,Image 6.tif (green),25661,2195.020,317.396,901.879,2100,219,189,187,182.532,178.997,19.870,197.294,255,100,2140,399,61.876,181.502
34,Image 6.tif (green),982,1647.237,242.031,265.865,1616,222,56,48,49.058,25.486,150.698,66.468,255,100,1624,222,135.000,34.112
35,Image 6.tif (green),3220,1815.013,267.222,551.872,1772,232,77,78,72.698,56.395,38.668,91.220,255,100,1778,299,44.556,68.670
36,Image 6.tif (green),166,2102.693,251.404,67.941,2096,243,18,22,19.008,11.120,69.491,24.207,255,100,2099,265,51.710,16.728
37,Image 6.tif (green),12503,1088.839,309.489,1356.320,1005,247,185,135,150.775,105.583,165.564,195.758,255,100,1005,300,160.917,135.000
38,Image 6.tif (green),9952,2646.082,312.303,554.073,2577,248,137,118,139.386,90.908,144.150,150.987,255,100,2600,249,130.972,104.111
39,Image 6.tif (green),421,1638.961,269.151,171.095,1627,253,23,39,31.437,17.051,98.147,39.217,255,100,1629,255,109.359,23.000
40,Image 6.tif (green),150,2365.800,273.533,70.770,2356,267,23,12,21.646,8.823,7.398,23.345,255,100,2356,271,170.134,11.264
41,Image 6.tif (green),5910,1697.881,320.333,935.820,1635,270,124,106,107.115,70.250,37.443,140.014,255,100,1648,375,44.421,95.459
42,Image 6.tif (green),10703,2381.251,343.041,615.813,2313,276,127,130,124.253,109.676,147.727,136.821,255,100,2324,308,142.125,120.696
43,Image 6.tif (green),440,1644.691,305.025,188.995,1625,289,39,31,28.223,19.850,1.262,42.154,255,100,1625,318,22.306,31.000
44,Image 6.tif (green),714,992.798,311.380,119.983,978,294,33,33,34.829,26.101,113.273,38.949,255,100,983,296,131.878,30.462
45,Image 6.tif (green),149,2525.487,305.661,61.355,2518,298,16,17,17.216,11.020,55.402,21.401,255,100,2521,315,52.595,14.310
46,Image 6.tif (green),5601,2016.293,339.075,558.115,1928,300,164,74,143.092,49.838,2.336,165.747,255,100,1928,336,171.674,67.663
47,Image 6.tif (green),200,2504.100,309.605,103.983,2486,301,31,17,24.813,10.263,168.997,31.953,255,100,2486,303,159.864,16.950
48,Image 6.tif (green),110,2730.382,311.027,58.284,2721,305,15,14,13.601,10.297,162.719,19.209,255,100,2721,306,141.340,13.811
49,Image 6.tif (green),9566,2520.474,369.042,472.860,2459,311,130,118,121.704,100.077,15.127,132.774,255,100,2459,392,11.733,109.547
50,Image 6.tif (green),191,962.243,327.526,111.882,953,314,19,28,24.094,10.093,98.021,29.411,255,100,956,314,107.819,18.923
51,Image 6.tif (green),281,1873.496,331.500,117.983,1857,319,39,23,28.926,12.369,151.337,40.262,255,100,1857,329,165.619,16.960
52,Image 6.tif (green),2408,875.480,353.864,668.039,828,321,82,75,65.848,46.561,139.704,86.035,255,100,828,338,160.301,73.963
53,Image 6.tif (green),180,2584.939,335.817,116.468,2575,324,21,24,16.316,14.046,72.885,24.331,255,100,2585,348,80.538,19.127
54,Image 6.tif (green),357,927.234,338.817,85.355,919,327,19,28,27.371,16.607,67.809,31.906,255,100,921,355,57.804,18.884
55,Image 6.tif (green),213,1767.411,333.575,97.841,1748,327,38,15,33.971,7.983,17.550,38.639,255,100,1748,338,10.437,10.859
56,Image 6.tif (green),1676,1014.202,366.731,343.747,979,329,74,70,90.230,23.650,138.075,95.131,255,100,979,333,140.117,30.913
57,Image 6.tif (green),251,2734.125,340.396,67.841,2722,332,23,19,21.497,14.866,161.692,23.345,255,100,2722,340,170.134,17.646
58,Image 6.tif (green),8059,1786.709,391.671,652.725,1719,341,131,106,123.288,83.228,21.272,133.004,255,100,1719,397,9.958,98.288
59,Image 6.tif (green),105,949.129,352.738,60.527,938,347,21,10,19.835,6.740,175.556,21.587,255,100,938,351,166.608,10.000
60,Image 6.tif (green),5688,1912.894,396.653,489.730,1870,348,92,99,92.857,77.993,128.078,105.702,255,100,1877,447,66.588,90.596
61,Image 6.tif (green),953,827.847,371.564,154.510,810,349,36,49,52.514,23.106,127.013,55.803,255,100,813,350,126.254,27.891
62,Image 6.tif (green),3891,951.423,400.189,584.600,920,352,74,109,93.647,52.903,74.691,115.434,255,100,941,461,70.780,70.582
63,Image 6.tif (green),12712,2845.142,418.773,802.323,2773,357,146,130,141.838,114.112,23.732,150.153,255,100,2774,398,164.946,121.096
64,Image 6.tif (green),543,2724.905,387.981,182.167,2713,363,23,57,44.738,15.454,97.912,57.871,255,100,2726,363,99.951,23.000
65,Image 6.tif (green),245,859.741,380.659,85.598,853,364,15,29,26.021,11.988,88.169,29.833,255,100,856,364,103.570,15.000
66,Image 6.tif (green),972,1115.517,391.436,277.806,1089,367,56,57,54.747,22.606,139.994,65.368,255,100,1102,367,119.310,29.394
67,Image 6.tif (green),3707,770.251,411.308,357.262,717,376,103,70,109.621,43.056,23.715,108.784,255,100,721,439,29.157,46.075
68,Image 6.tif (green),103,1628.286,388.743,72.083,1615,382,25,15,18.222,7.197,153.112,27.313,255,100,1615,385,156.251,10.536
69,Image 6.tif (green),9700,2309.051,452.416,469.044,2249,382,114,144,129.349,95.481,122.859,148.678,255,100,2297,382,104.410,100.688
70,Image 6.tif (green),4884,2060.198,421.877,508.558,1991,385,120,73,100.218,62.050,177.382,121.116,255,100,1991,409,161.715,72.523
71,Image 6.tif (green),10667,2628.643,445.945,539.245,2550,390,147,111,134.497,100.981,8.464,147.218,255,100,2550,456,3.115,105.659
72,Image 6.tif (green),222,2571.495,408.378,144.510,2553,397,35,26,27.668,10.216,32.179,39.825,255,100,2553,420,28.496,14.526
73,Image 6.tif (green),7399,1040.923,448.639,852.063,976,398,136,109,117.310,80.306,17.800,142.338,255,100,976,480,17.162,104.620
74,Image 6.tif (green),14818,2450.473,485.570,697.269,2372,414,163,138,152.365,123.827,171.041,165.424,255,100,2372,511,13.280,125.847
75,Image 6.tif (green),5042,2190.590,454.196,488.174,2130,417,111,87,100.551,63.845,152.826,124.342,255,100,2135,418,148.483,82.116
76,Image 6.tif (green),3776,656.839,452.851,553.044,600,420,109,59,95.106,50.551,169.815,111.005,255,100,600,443,169.095,59.000
77,Image 6.tif (green),954,1733.290,445.732,278.492,1696,422,80,43,76.818,15.812,155.599,85.796,255,100,1696,429,158.819,28.524
78,Image 6.tif (green),7318,1172.699,475.285,597.085,1113,423,127,105,116.944,79.675,150.129,129.495,255,100,1133,427,132.809,90.175
79,Image 6.tif (green),15292,816.309,511.947,949.578,724,425,192,153,169.878,114.614,0.793,193.039,255,100,724,510,5.947,149.809
80,Image 6.tif (green),1386,881.877,446.996,212.066,856,425,53,47,58.870,29.976,141.484,69.426,255,100,856,426,138.504,35.355
81,Image 6.tif (green),2579,1859.809,468.390,343.463,1813,434,79,66,68.057,48.249,166.791,80.411,255,100,1813,465,158.860,59.032
82,Image 6.tif (green),7568,2737.635,508.760,582.701,2687,447,106,116,110.355,87.317,66.206,123.891,255,100,2704,560,62.608,98.909
83,Image 6.tif (green),9771,1972.457,508.859,538.215,1905,450,129,114,121.037,102.785,176.465,131.027,255,100,1905,512,12.339,110.317
84,Image 6.tif (green),7085,516.987,498.906,538.500,440,455,145,82,137.750,65.487,13.083,146.328,255,100,440,516,10.235,74.894
85,Image 6.tif (green),137,959.909,466.398,71.841,951,457,19,17,14.415,12.101,143.442,19.849,255,100,956,458,130.914,16.605
86,Image 6.tif (green),117,1786.397,462.876,43.556,1779,458,14,11,14.947,9.966,161.144,16.279,255,100,1780,458,137.490,11.000
87,Image 6.tif (green),13227,2115.610,542.841,761.754,2048,471,133,141,133.962,125.716,56.260,149.402,255,100,2075,601,53.437,128.802
88,Image 6.tif (green),16020,2953.085,548.277,753.938,2868,471,152,163,172.919,117.959,132.879,184.011,255,100,2870,501,142.507,130.565
89,Image 6.tif (green),124,2972.919,485.694,84.426,2959,477,28,13,21.584,7.315,16.458,28.636,255,100,2959,490,12.095,12.737
90,Image 6.tif (green),181,3116.660,487.892,71.113,3105,481,25,13,24.288,9.488,2.223,25.495,255,100,3105,483,168.690,13.000
91,Image 6.tif (green),138,1258.319,490.130,57.113,1251,483,16,17,14.093,12.468,61.883,17.720,255,100,1258,500,73.610,14.636
92,Image 6.tif (green),17450,3111.674,560.152,779.495,3035,484,153,153,158.907,139.818,139.794,181.025,255,100,3042,501,135.448,144.422
93,Image 6.tif (green),105,1301.148,495.033,53.456,1295,485,10,19,16.859,7.930,102.144,21.024,255,100,1296,485,115.346,10.000
94,Image 6.tif (green),311,1823.326,501.516,123.640,1807,486,41,28,36.952,10.716,153.519,46.043,255,100,1810,486,145.620,16.424
95,Image 6.tif (green),6177,963.903,533.737,613.370,901,493,136,104,116.898,67.279,23.562,147.136,255,100,905,589,26.217,80.294
96,Image 6.tif (green),231,2839.747,507.963,137.054,2824,497,29,21,24.590,11.961,33.563,32.802,255,100,2825,518,37.569,20.192
97,Image 6.tif (green),10607,2255.727,568.354,556.115,2196,499,129,134,128.722,104.918,149.424,137.102,255,100,2239,499,102.212,106.781
98,Image 6.tif (green),7050,1096.545,564.227,630.541,1048,504,99,118,108.106,83.033,121.141,123.369,255,100,1078,504,109.904,92.176
99,Image 6.tif (green),8514,675.843,554.830,656.926,604,505,134,121,137.432,78.878,139.668,151.486,255,100,617,511,132.325,92.274
100,Image 6.tif (green),416,1293.882,528.724,233.522,1276,508,32,40,27.629,19.171,68.285,40.200,255,100,1289,548,84.289,30.406
101,Image 6.tif (green),166,2278.482,520.090,110.468,2264,508,29,21,27.265,7.752,151.177,35.000,255,100,2265,508,143.130,11.446
102,Image 6.tif (green),14711,2584.613,572.624,729.754,2494,509,181,125,172.874,108.348,10.269,182.923,255,100,2497,611,22.499,120.360
103,Image 6.tif (green),211,1250.126,527.614,140.569,1236,510,29,30,21.939,12.245,159.363,37.802,255,100,1240,510,127.476,22.875
104,Image 6.tif (green),11813,1808.884,576.164,627.754,1738,510,150,138,131.826,114.096,16.928,152.971,255,100,1738,599,11.310,122.772
105,Image 6.tif (green),146,1857.815,518.651,48.627,1850,513,15,14,15.568,11.941,142.155,18.028,255,100,1850,513,146.310,14.000
106,Image 6.tif (green),107,1175.164,528.453,62.627,1168,520,21,13,16.644,8.185,157.248,23.324,255,100,1169,520,149.036,13.000
107,Image 6.tif (green),1561,1640.649,553.059,310.350,1610,522,53,56,51.516,38.581,143.161,63.600,255,100,1611,537,143.310,53.000
108,Image 6.tif (green),182,1372.495,541.363,120.225,1362,527,21,28,18.370,12.614,53.386,29.732,255,100,1365,555,70.346,19.090
109,Image 6.tif (green),1345,1208.848,552.918,390.132,1164,529,87,49,74.897,22.865,18.465,90.477,255,100,1164,576,20.037,34.869
110,Image 6.tif (green),268,1911.616,550.448,88.912,1901,534,21,32,32.777,10.411,121.389,35.777,255,100,1903,534,116.565,13.864
111,Image 6.tif (green),147,364.956,545.126,75.012,355,536,23,15,17.530,10.677,7.673,23.770,255,100,355,549,14.621,15.000
112,Image 6.tif (green),5281,2835.223,602.571,428.960,2796,536,96,114,108.098,62.202,123.678,121.017,255,100,2810,538,132.656,75.284
113,Image 6.tif (green),6732,2404.716,590.585,507.630,2342,540,133,102,138.561,61.861,154.891,148.529,255,100,2344,541,151.882,68.635
114,Image 6.tif (green),233,1014.041,562.204,127.983,997,555,31,16,25.669,11.557,162.674,32.696,255,100,998,556,156.571,16.000
115,Image 6.tif (green),146,1228.911,571.760,115.154,1211,565,34,16,23.627,7.868,19.676,35.440,255,100,1211,577,16.390,13.693
116,Image 6.tif (green),105,1282.910,574.024,43.213,1278,565,11,15,14.052,9.514,108.531,16.553,255,100,1280,565,115.017,11.000
117,Image 6.tif (green),14550,988.978,642.862,791.151,910,572,165,134,150.925,122.747,18.653,169.546,255,100,910,675,13.299,133.811
118,Image 6.tif (green),4824,2739.745,609.962,427.061,2678,574,113,80,99.060,62.004,168.620,114.935,255,100,2678,611,169.472,78.129
119,Image 6.tif (green),1049,1693.526,597.393,170.267,1671,578,42,40,38.829,34.398,137.155,48.826,255,100,1671,582,145.008,38.120
120,Image 6.tif (green),2101,1993.884,606.576,264.309,1958,588,83,40,73.199,36.545,5.982,84.723,255,100,1958,598,168.425,38.303
121,Image 6.tif (green),199,1376.962,599.093,75.355,1369,590,20,18,19.546,12.963,26.546,24.413,255,100,1369,607,34.992,15.179
122,Image 6.tif (green),9722,818.889,638.696,523.487,743,593,144,94,143.928,86.005,167.668,152.315,255,100,753,600,150.068,90.355
123,Image 6.tif (green),175,1632.534,604.197,84.669,1621,595,26,17,23.710,9.398,32.094,29.069,255,100,1621,611,26.565,13.313
124,Image 6.tif (green),104,670.644,605.750,104.326,662,597,24,18,13.569,9.759,18.703,24.597,255,100,664,613,26.565,16.683
125,Image 6.tif (green),219,1430.203,607.591,86.083,1413,598,27,20,22.175,12.574,149.463,30.017,255,100,1413,603,150.018,14.924
126,Image 6.tif (green),132,1458.038,611.265,85.397,1447,603,24,15,19.562,8.592,161.469,25.000,255,100,1447,608,163.740,13.413
127,Image 6.tif (green),11926,2188.535,678.073,678.825,2109,615,157,132,141.952,106.970,144.528,163.248,255,100,2109,636,152.650,117.160
128,Image 6.tif (green),12045,2359.039,687.557,671.696,2278,618,157,138,155.487,98.633,153.315,167.431,255,100,2279,658,156.038,101.345
129,Image 6.tif (green),682,1638.701,636.224,166.610,1621,620,32,34,32.302,26.882,61.349,42.450,255,100,1621,651,46.909,30.976
130,Image 6.tif (green),9489,1889.041,680.754,558.701,1811,620,137,114,133.839,90.271,28.535,143.924,255,100,1815,704,22.467,95.324
131,Image 6.tif (green),903,1429.363,650.586,235.279,1407,622,44,48,39.406,29.176,82.206,54.203,255,100,1408,670,52.496,39.661
132,Image 6.tif (green),358,1466.704,637.525,105.154,1450,625,31,24,23.907,19.066,8.334,32.280,255,100,1450,639,16.189,23.512
133,Image 6.tif (green),28583,2616.466,730.691,889.678,2504,629,209,198,204.831,177.673,31.340,220.771,255,100,2505,746,19.584,187.900
134,Image 6.tif (green),15139,3077.145,702.971,729.696,3003,631,152,146,151.105,127.564,156.226,163.600,255,100,3024,636,126.800,133.832
135,Image 6.tif (green),4589,1725.898,675.242,476.174,1677,632,107,82,101.229,57.720,152.897,112.361,255,100,1679,651,159.146,74.353
136,Image 6.tif (green),214,890.897,650.093,95.012,884,636,15,27,21.841,12.475,77.379,28.653,255,100,884,661,60.751,14.428
137,Image 6.tif (green),4790,2469.983,723.229,1022.774,2393,636,127,181,125.687,48.524,62.682,199.945,255,100,2394,813,62.281,92.444
138,Image 6.tif (green),12315,2046.672,706.262,532.843,1975,638,141,133,137.554,113.991,140.233,149.466,255,100,1980,672,155.493,120.191
139,Image 6.tif (green),9675,2924.714,702.850,663.227,2868,641,113,122,115.087,107.037,65.321,138.852,255,100,2880,753,48.504,112.253
140,Image 6.tif (green),119,1758.979,651.609,64.770,1751,645,18,14,16.235,9.332,9.458,19.313,255,100,1751,656,21.251,12.988
141,Image 6.tif (green),13515,2789.552,734.709,544.558,2732,656,122,157,151.525,113.564,82.768,157.813,255,100,2781,813,84.181,121.465
142,Image 6.tif (green),113,1558.951,667.527,85.841,1549,658,22,24,19.403,7.415,51.361,31.828,255,100,1549,681,46.273,14.066
143,Image 6.tif (green),8724,1475.626,729.919,963.762,1407,670,145,118,120.569,92.128,173.575,145.674,255,100,1407,752,5.515,108.062
144,Image 6.tif (green),6201,1633.545,722.175,643.654,1578,678,115,92,97.224,81.208,156.352,119.369,255,100,1578,706,164.450,92.000
145,Image 6.tif (green),157,778.545,692.092,84.669,765,686,26,13,21.800,9.170,169.804,27.203,255,100,765,690,162.897,13.000
146,Image 6.tif (green),8377,1771.575,765.431,829.779,1698,717,154,102,130.768,81.564,0.303,154.029,255,100,1698,771,178.884,91.824
147,Image 6.tif (green),7178,1938.464,781.493,532.943,1867,734,140,87,129.782,70.420,175.027,140.801,255,100,1867,781,173.884,84.518
148,Image 6.tif (green),9100,2295.413,786.755,496.316,2228,738,133,107,128.117,90.437,161.149,138.885,255,100,2228,763,163.261,94.788
149,Image 6.tif (green),1913,3020.591,789.642,439.647,2976,752,111,69,93.475,26.057,163.286,112.787,255,100,2976,778,169.786,51.430
150,Image 6.tif (green),3550,1563.825,804.580,472.132,1518,754,82,89,75.344,59.992,61.349,92.445,255,100,1545,843,74.310,68.974
151,Image 6.tif (green),2151,2157.167,782.320,260.794,2119,757,76,57,66.703,41.059,167.217,77.279,255,100,2119,778,169.563,50.527
152,Image 6.tif (green),314,2963.389,786.408,122.468,2951,768,24,43,37.226,10.740,66.194,45.541,255,100,2959,811,70.769,17.852
153,Image 6.tif (green),12088,2878.889,844.646,600.399,2807,775,140,138,133.680,115.133,39.105,146.263,255,100,2812,872,25.514,121.357
154,Image 6.tif (green),9921,1675.179,852.927,932.063,1608,786,136,151,130.122,97.077,88.101,151.832,255,100,1636,790,104.494,125.018
155,Image 6.tif (green),105,1150.090,797.252,80.326,1139,788,24,22,26.488,5.047,137.700,32.558,255,100,1139,788,137.490,7.778
156,Image 6.tif (green),9845,2490.863,856.387,627.227,2436,789,106,138,125.911,99.555,90.457,138.611,255,100,2478,927,84.618,102.453
157,Image 6.tif (green),11931,3141.705,861.856,653.713,3086,791,117,154,144.157,105.378,82.828,156.016,255,100,3119,945,80.779,116.030
158,Image 6.tif (green),24474,2067.981,921.407,1249.242,1995,792,148,255,256.686,121.398,91.964,259.856,255,100,2035,1047,78.906,147.236
159,Image 6.tif (green),23673,1480.422,889.938,1504.889,1362,797,252,187,251.880,119.666,157.696,274.388,255,100,1371,821,151.006,156.264
160,Image 6.tif (green),11542,2723.389,876.371,890.992,2655,807,147,131,134.752,109.058,164.478,149.693,255,100,2657,842,157.203,125.314
161,Image 6.tif (green),9397,3017.196,879.444,626.784,2951,818,123,132,120.307,99.451,132.232,136.752,255,100,2959,850,147.240,108.365
162,Image 6.tif (green),114,1634.061,826.088,47.799,1626,821,14,13,12.660,11.465,120.592,16.401,255,100,1626,821,127.569,13.000
163,Image 6.tif (green),11010,1794.339,880.995,583.085,1724,821,133,127,139.948,100.168,35.235,156.461,255,100,1724,917,32.471,112.425
164,Image 6.tif (green),9949,2215.184,886.086,521.085,2151,825,138,119,124.357,101.864,8.211,141.156,255,100,2151,908,13.938,111.971
165,Image 6.tif (green),7216,2377.988,887.568,424.860,2320,828,108,112,101.359,90.645,142.249,115.039,255,100,2321,878,155.886,98.923
166,Image 6.tif (green),185,1333.457,840.489,75.255,1317,832,28,16,21.472,10.970,158.512,29.120,255,100,1317,837,164.055,14.063
167,Image 6.tif (green),9567,1928.519,886.574,469.747,1869,835,130,105,119.775,101.700,177.869,132.382,255,100,1869,917,10.886,104.483
168,Image 6.tif (green),5193,2600.125,891.631,389.362,2559,842,82,92,87.402,75.649,95.959,95.880,255,100,2592,842,106.356,81.007
169,Image 6.tif (green),12304,3249.133,957.994,1056.933,3171,874,139,158,144.243,108.608,94.059,159.665,255,100,3225,1032,81.718,131.530
170,Image 6.tif (green),147,2817.935,892.412,71.598,2812,877,16,24,18.959,9.872,117.589,26.401,255,100,2812,877,127.304,14.862
171,Image 6.tif (green),6407,3388.816,909.869,494.392,3316,878,148,67,151.812,53.735,3.110,150.233,255,100,3316,899,168.092,56.541
172,Image 6.tif (green),9494,2824.203,980.772,649.713,2767,901,104,146,133.204,90.749,74.055,152.201,255,100,2797,1047,73.589,102.177
173,Image 6.tif (green),9657,2936.167,976.805,680.524,2879,906,136,162,123.764,99.348,63.021,163.230,255,100,2910,1068,82.962,128.645
174,Image 6.tif (green),121,2491.930,919.723,74.426,2483,913,20,14,15.389,10.011,27.057,20.881,255,100,2483,927,16.699,14.000
175,Image 6.tif (green),7778,1724.777,981.911,612.642,1659,923,125,118,128.560,77.032,141.287,133.724,255,100,1665,949,152.860,81.917
176,Image 6.tif (green),6604,2304.476,977.015,430.718,2260,924,95,115,105.857,79.432,87.158,116.250,255,100,2294,924,98.409,88.101
177,Image 6.tif (green),100,2142.720,940.810,75.598,2137,930,12,24,16.531,7.702,90.324,25.000,255,100,2140,930,106.260,11.879
178,Image 6.tif (green),2889,1834.340,973.306,418.132,1799,931,72,79,77.127,47.692,54.426,82.219,255,100,1806,1000,41.055,60.821
179,Image 6.tif (green),201,1651.450,940.958,82.669,1641,933,25,20,21.864,11.705,40.270,28.178,255,100,1641,948,27.474,15.164
180,Image 6.tif (green),504,3092.621,950.540,229.279,3074,933,48,42,28.485,22.528,3.510,49.659,255,100,3077,975,25.017,36.166
181,Image 6.tif (green),123,1628.801,940.833,58.042,1621,934,14,13,14.771,10.602,31.439,18.439,255,100,1621,947,40.601,12.368
182,Image 6.tif (green),4863,3399.503,964.720,403.321,3332,934,131,61,131.646,47.033,4.254,131.187,255,100,3332,949,176.941,55.395
183,Image 6.tif (green),304,1936.993,944.339,121.740,1918,937,41,16,34.837,11.111,1.901,41.110,255,100,1918,949,4.185,15.898
184,Image 6.tif (green),4051,2550.915,987.801,620.843,2512,938,86,92,80.224,64.294,143.964,101.789,255,100,2532,939,123.378,81.894
185,Image 6.tif (green),9351,1389.362,1001.992,672.968,1317,942,141,127,118.452,100.514,144.134,142.411,255,100,1317,1023,8.073,108.039
186,Image 6.tif (green),19068,2428.884,1036.775,880.548,2338,944,165,184,168.398,144.171,77.744,191.324,255,100,2427,1128,71.092,156.835
187,Image 6.tif (green),2363,2665.289,973.946,466.960,2630,946,94,67,72.954,41.241,15.430,96.302,255,100,2631,993,15.046,60.154
188,Image 6.tif (green),13799,3131.882,1045.330,939.803,3038,954,159,171,174.964,100.417,124.834,210.040,255,100,3040,964,134.036,121.059
189,Image 6.tif (green),8960,1935.420,1007.333,452.333,1867,955,125,108,120.450,94.713,143.428,131.244,255,100,1895,956,130.365,104.441
190,Image 6.tif (green),6423,2195.384,1008.716,413.848,2146,959,101,102,92.966,87.968,126.007,104.637,255,100,2164,967,141.597,96.646
191,Image 6.tif (green),167,3535.428,968.302,86.569,3523,959,23,19,19.590,10.854,148.533,25.612,255,100,3524,959,141.340,15.532
192,Image 6.tif (green),6455,1261.120,1021.492,501.688,1200,978,122,84,115.071,71.423,158.934,129.027,255,100,1200,1010,161.003,79.903
193,Image 6.tif (green),222,1484.275,1007.095,162.711,1475,978,17,56,37.830,7.472,99.121,57.974,255,100,1477,978,104.995,14.201
194,Image 6.tif (green),8632,3490.136,1034.641,689.997,3428,978,124,112,120.741,91.026,19.473,130.357,255,100,3443,1086,34.056,100.479
195,Image 6.tif (green),10726,1641.148,1057.665,1131.828,1568,982,144,142,123.731,110.374,113.496,144.087,255,100,1568,1059,1.989,118.999
196,Image 6.tif (green),1074,1540.228,1007.124,240.108,1516,988,51,39,47.419,28.838,165.938,55.073,255,100,1516,989,150.642,39.000
197,Image 6.tif (green),10604,3008.409,1068.021,648.198,2938,995,129,143,141.237,95.594,50.200,149.121,255,100,2991,1136,68.769,101.096
198,Image 6.tif (green),5233,2719.472,1050.449,478.416,2664,1010,101,83,88.409,75.364,177.436,103.160,255,100,2664,1058,11.746,82.019
199,Image 6.tif (green),8078,3357.146,1063.274,502.860,3304,1011,107,115,103.886,99.005,51.013,122.430,255,100,3324,1011,110.063,106.050
