 ,Label,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Feret,Median,%Area,FeretX,FeretY,FeretAngle,MinFeret
51,Image 8.tif (green),1001,849.199,90.555,305.480,809,75,91,29,73.998,17.224,174.369,91.548,255,100,809,99,6.271,28.796
52,Image 8.tif (green),101,2878.767,80.054,62.042,2864,76,26,8,22.548,5.703,178.958,26.306,255,100,2864,80,171.254,7.585
53,Image 8.tif (green),129,1772.492,94.477,56.627,1767,82,12,21,18.364,8.944,108.639,21.095,255,100,1773,82,95.440,10.499
54,Image 8.tif (green),376,2234.910,97.505,111.497,2215,82,37,28,34.723,13.787,148.676,41.593,255,100,2215,88,152.819,18.786
55,Image 8.tif (green),206,372.510,98.015,96.669,355,85,30,24,27.357,9.588,45.567,36.056,255,100,355,106,33.690,14.372
56,Image 8.tif (green),2736,390.833,130.051,349.421,336,86,99,78,97.384,35.772,34.887,107.648,255,100,336,149,35.166,45.682
57,Image 8.tif (green),293,255.828,97.623,75.456,242,90,25,16,26.392,14.135,14.431,28.653,255,100,242,104,29.249,15.782
58,Image 8.tif (green),102,1715.941,98.520,46.385,1711,91,13,13,13.678,9.495,140.948,17.029,255,100,1711,91,130.236,12.370
59,Image 8.tif (green),1095,102.074,107.398,186.468,75,92,54,40,46.749,29.823,163.690,57.585,255,100,75,93,159.677,40.000
60,Image 8.tif (green),15317,1261.159,188.133,1774.153,1160,94,208,184,157.751,123.626,141.332,234.674,255,100,1162,118,150.376,180.843
61,Image 8.tif (green),715,1477.735,109.015,128.669,1456,94,41,30,36.938,24.646,171.350,43.382,255,100,1456,119,25.974,28.378
62,Image 8.tif (green),1854,2164.159,129.131,335.380,2135,96,70,60,54.599,43.235,179.446,70.349,255,100,2135,128,5.711,59.764
63,Image 8.tif (green),185,2709.073,100.295,102.870,2689,96,48,9,41.033,5.740,174.013,48.374,255,100,2689,99,172.875,7.445
64,Image 8.tif (green),17444,2899.154,183.544,930.725,2816,99,169,173,182.339,121.808,138.298,188.767,255,100,2816,134,152.213,131.284
65,Image 8.tif (green),502,1411.006,123.556,123.983,1398,104,28,39,36.250,17.632,120.573,41.231,255,100,1406,104,112.834,22.000
66,Image 8.tif (green),807,1761.032,125.851,128.083,1744,107,31,40,40.600,25.308,114.767,47.170,255,100,1749,107,122.005,28.862
67,Image 8.tif (green),2164,38.253,142.245,288.752,9,108,66,77,55.427,49.710,68.410,81.271,255,100,11,185,71.342,60.927
68,Image 8.tif (green),153,307.310,117.663,61.941,295,108,21,17,18.517,10.520,33.897,23.259,255,100,295,118,25.463,13.223
69,Image 8.tif (green),15493,1042.862,177.988,954.825,904,109,264,149,202.589,97.371,163.668,281.704,255,100,904,146,157.896,124.840
70,Image 8.tif (green),289,2413.237,128.164,81.598,2403,113,19,27,25.564,14.394,73.596,27.659,255,100,2414,113,102.529,18.040
71,Image 8.tif (green),197,448.744,127.211,68.083,438,116,22,22,23.617,10.621,45.633,26.627,255,100,438,138,55.713,14.142
72,Image 8.tif (green),341,1805.497,138.063,155.640,1794,117,25,46,33.310,13.035,111.491,49.769,255,100,1796,117,112.443,21.003
73,Image 8.tif (green),5450,2736.742,160.379,405.321,2678,122,101,85,99.346,69.848,139.146,116.211,255,100,2686,124,142.341,79.769
74,Image 8.tif (green),1067,126.782,148.714,213.095,101,123,66,48,67.102,20.246,35.787,80.802,255,100,102,171,36.444,28.373
75,Image 8.tif (green),350,2797.434,135.649,109.355,2783,123,23,39,31.675,14.069,104.025,42.154,255,100,2784,123,112.306,21.691
76,Image 8.tif (green),6324,239.321,175.069,600.233,177,124,110,102,108.655,74.106,48.569,130.602,255,100,177,211,37.221,89.377
77,Image 8.tif (green),560,2240.320,139.664,114.426,2222,127,36,25,36.161,19.718,17.400,39.395,255,100,2222,145,23.962,24.002
78,Image 8.tif (green),701,2990.911,158.951,186.409,2958,129,56,52,48.477,18.412,140.027,67.357,255,100,2958,129,130.786,33.533
79,Image 8.tif (green),530,2653.349,143.311,136.711,2635,130,39,41,40.493,16.665,132.057,55.172,255,100,2636,131,133.531,26.016
80,Image 8.tif (green),167,1146.380,146.320,71.799,1142,131,9,31,29.769,7.143,88.360,31.575,255,100,1145,162,79.046,8.680
81,Image 8.tif (green),199,2310.872,139.294,95.355,2296,132,29,14,26.179,9.679,167.516,30.676,255,100,2296,132,160.974,14.000
82,Image 8.tif (green),134,504.843,158.425,91.841,496,141,17,37,34.733,4.912,112.259,39.000,255,100,496,142,112.620,7.614
83,Image 8.tif (green),6076,452.788,198.895,406.735,402,143,98,100,101.220,76.430,44.451,111.396,255,100,415,238,49.733,83.104
84,Image 8.tif (green),244,1476.898,162.377,113.439,1459,146,36,38,47.239,6.577,45.434,52.345,255,100,1459,184,46.548,9.899
85,Image 8.tif (green),54155,1643.242,317.755,2670.553,1480,149,316,361,289.383,238.274,93.243,387.568,255,100,1540,149,114.383,298.373
86,Image 8.tif (green),9273,2631.584,219.594,594.375,2574,152,112,140,133.649,88.342,118.249,154.353,255,100,2598,156,118.225,96.382
87,Image 8.tif (green),139,312.522,164.982,58.042,303,158,20,14,21.307,8.306,154.624,21.633,255,100,305,158,146.310,11.385
88,Image 8.tif (green),130,2547.062,171.908,72.284,2535,160,18,23,18.752,8.827,64.864,25.554,255,100,2537,182,59.421,14.578
89,Image 8.tif (green),13261,1982.373,249.395,831.529,1916,171,148,151,139.706,120.857,128.929,162.410,255,100,1950,171,121.145,143.390
90,Image 8.tif (green),3250,121.257,239.900,497.161,80,174,73,117,104.417,39.630,68.384,128.445,255,100,84,291,65.630,61.290
91,Image 8.tif (green),118,2238.966,182.034,52.627,2230,174,17,14,17.342,8.664,148.596,20.248,255,100,2230,174,147.095,11.513
92,Image 8.tif (green),277,2698.836,203.850,166.853,2676,175,40,49,49.376,7.143,127.165,63.253,255,100,2676,175,129.226,14.353
93,Image 8.tif (green),10993,2467.828,276.765,1109.210,2406,177,137,179,169.174,82.736,113.158,208.079,255,100,2408,177,122.239,107.341
94,Image 8.tif (green),7017,1865.831,245.907,704.375,1809,179,97,132,110.904,80.559,97.693,141.549,255,100,1846,179,113.305,97.000
95,Image 8.tif (green),148,2105.831,186.932,70.284,2095,179,24,17,24.178,7.794,36.008,26.249,255,100,2097,196,40.365,11.823
96,Image 8.tif (green),455,529.757,197.498,164.811,512,185,58,30,36.785,15.749,176.243,59.034,255,100,512,185,169.261,28.650
97,Image 8.tif (green),163,591.230,191.236,72.042,577,187,31,9,25.102,8.268,8.597,31.780,255,100,577,196,12.724,9.000
98,Image 8.tif (green),468,1170.171,210.761,154.024,1147,189,45,42,39.729,14.998,142.912,54.083,255,100,1147,189,146.310,23.335
99,Image 8.tif (green),287,2551.409,200.249,87.841,2536,189,29,23,25.473,14.345,23.704,31.780,255,100,2536,202,24.146,18.075
100,Image 8.tif (green),180,70.844,202.006,62.284,65,191,12,25,24.640,9.301,78.097,26.571,255,100,67,216,70.201,10.357
101,Image 8.tif (green),3152,337.627,226.579,379.421,301,193,72,74,64.915,61.823,125.985,77.104,255,100,301,248,33.896,68.911
102,Image 8.tif (green),5810,2145.241,263.928,1313.436,2083,195,133,139,91.256,81.063,73.174,141.411,255,100,2129,195,100.595,117.648
103,Image 8.tif (green),6700,566.835,254.764,490.434,515,205,107,111,105.145,81.133,41.263,127.201,255,100,516,281,36.690,88.429
104,Image 8.tif (green),10320,2326.453,282.368,803.671,2259,216,143,135,140.257,93.684,134.409,168.048,255,100,2270,239,141.766,117.151
105,Image 8.tif (green),313,2536.797,234.139,101.740,2522,216,26,36,38.664,10.307,114.957,39.395,255,100,2530,216,113.962,14.311
106,Image 8.tif (green),128,945.820,231.734,67.698,940,218,11,26,22.099,7.375,89.718,26.306,255,100,940,244,81.254,9.730
107,Image 8.tif (green),1872,1427.462,270.615,346.635,1382,220,88,106,127.157,18.745,53.963,133.304,255,100,1383,325,49.259,27.356
108,Image 8.tif (green),149,2567.708,244.359,79.355,2561,227,14,32,24.670,7.690,103.249,32.249,255,100,2561,227,97.125,11.816
109,Image 8.tif (green),2059,1355.922,258.425,310.350,1294,231,114,49,116.272,22.547,10.875,118.004,255,100,1294,274,16.746,35.420
110,Image 8.tif (green),4825,2807.851,276.028,496.291,2749,232,121,91,117.448,52.307,145.275,129.097,255,100,2749,253,159.600,63.291
111,Image 8.tif (green),12787,239.236,320.912,554.860,166,251,139,148,132.118,123.230,63.094,155.666,255,100,213,399,69.702,125.216
112,Image 8.tif (green),10437,969.922,313.970,785.872,897,252,152,123,123.679,107.446,171.790,155.541,255,100,897,295,167.751,121.757
113,Image 8.tif (green),1225,2216.043,292.751,430.836,2180,255,80,61,45.337,34.403,18.440,80.100,255,100,2180,309,177.138,61.000
114,Image 8.tif (green),15735,417.252,329.221,650.274,332,263,168,136,152.403,131.457,12.862,168.107,255,100,332,316,2.045,134.908
115,Image 8.tif (green),123,1090.947,272.963,83.841,1078,264,31,17,26.657,5.875,152.495,34.438,255,100,1078,266,154.179,9.173
116,Image 8.tif (green),4180,1231.673,307.488,799.671,1140,267,200,83,140.392,37.909,172.481,200.090,255,100,1140,280,178.282,76.668
117,Image 8.tif (green),182,2400.467,275.758,79.012,2387,267,27,15,23.779,9.745,175.126,27.893,255,100,2387,273,165.466,14.337
118,Image 8.tif (green),193,2573.111,285.894,67.698,2564,277,17,19,20.059,12.250,60.297,23.601,255,100,2567,296,53.616,16.283
119,Image 8.tif (green),2426,2962.903,315.828,401.664,2923,280,77,81,60.160,51.344,99.660,82.037,255,100,2967,361,80.882,67.684
120,Image 8.tif (green),386,1461.487,309.155,90.770,1451,290,18,35,29.830,16.476,84.986,35.511,255,100,1461,325,80.272,18.000
121,Image 8.tif (green),4686,2757.956,351.810,385.321,2716,299,84,100,108.516,54.982,127.277,123.693,255,100,2719,303,129.094,66.718
122,Image 8.tif (green),449,28.965,315.689,89.255,19,300,24,30,30.705,18.618,108.959,31.623,255,100,23,300,108.435,22.252
123,Image 8.tif (green),7450,1798.539,361.149,890.683,1738,301,148,112,119.539,79.352,166.071,148.054,255,100,1738,363,1.548,105.780
124,Image 8.tif (green),133,832.124,307.808,89.941,811,303,39,13,36.530,4.636,166.121,40.025,255,100,811,303,167.005,8.688
125,Image 8.tif (green),16476,799.089,381.328,809.813,713,308,180,147,172.593,121.545,23.180,190.032,255,100,735,448,40.732,134.940
126,Image 8.tif (green),9933,2619.826,371.237,598.090,2556,313,123,115,121.075,104.456,144.610,138.105,255,100,2576,323,138.229,114.743
127,Image 8.tif (green),13465,101.469,388.369,774.399,21,314,145,150,145.904,117.503,119.326,157.918,255,100,75,321,115.105,141.941
128,Image 8.tif (green),283,1921.023,324.239,82.284,1910,315,22,20,20.915,17.228,148.698,24.698,255,100,1910,317,148.241,20.000
129,Image 8.tif (green),143,1891.017,322.528,70.042,1881,316,22,15,19.929,9.136,16.734,23.601,255,100,1884,331,36.384,14.931
130,Image 8.tif (green),109,2264.243,324.335,55.456,2254,317,18,12,17.053,8.139,161.509,20.591,255,100,2254,319,150.945,12.000
131,Image 8.tif (green),5550,1124.407,372.996,462.090,1069,329,108,93,107.155,65.946,149.856,116.245,255,100,1069,352,158.290,74.087
132,Image 8.tif (green),10677,2889.759,404.635,536.274,2834,332,116,144,136.468,99.616,107.267,147.221,255,100,2872,333,103.753,110.587
133,Image 8.tif (green),153,1377.199,347.886,54.527,1368,338,18,16,16.237,11.997,165.745,18.248,255,100,1368,347,170.538,14.735
134,Image 8.tif (green),1426,2266.138,360.950,233.865,2227,338,74,49,56.294,32.253,159.988,75.710,255,100,2227,343,167.800,43.288
135,Image 8.tif (green),4591,547.054,394.096,437.765,501,344,88,97,80.646,72.483,13.584,104.924,255,100,530,344,112.410,80.946
136,Image 8.tif (green),395,1939.318,366.619,137.740,1925,345,27,42,35.229,14.276,76.328,44.944,255,100,1929,387,69.146,21.910
137,Image 8.tif (green),9054,1466.540,393.973,946.784,1351,347,217,121,176.818,65.197,171.175,223.893,255,100,1351,395,161.241,106.612
138,Image 8.tif (green),14142,2162.239,418.338,1246.791,2081,348,170,137,157.991,113.969,152.366,185.930,255,100,2088,366,149.988,133.981
139,Image 8.tif (green),124,1229.419,360.056,47.556,1223,351,11,16,16.079,9.819,87.542,17.889,255,100,1226,351,116.565,11.000
140,Image 8.tif (green),10202,2003.512,453.186,1037.553,1941,351,136,180,154.590,84.026,114.761,196.367,255,100,1969,351,123.366,108.275
141,Image 8.tif (green),203,2441.835,372.924,84.527,2429,361,25,23,28.092,9.201,146.580,33.242,255,100,2430,361,136.219,13.724
142,Image 8.tif (green),12558,2359.341,439.408,768.357,2279,372,159,139,143.786,111.202,143.435,166.580,255,100,2291,399,150.511,124.284
143,Image 8.tif (green),135,1337.670,382.122,65.698,1332,373,12,22,19.168,8.967,96.315,22.204,255,100,1334,373,97.765,12.000
144,Image 8.tif (green),4868,2492.009,426.036,433.907,2450,373,104,93,99.917,62.033,139.675,126.621,255,100,2459,373,136.600,86.601
145,Image 8.tif (green),8230,1021.666,424.771,473.019,956,378,125,98,115.515,90.713,160.623,125.196,255,100,956,428,3.205,98.000
146,Image 8.tif (green),1027,2988.101,396.670,192.225,2960,378,65,34,56.819,23.014,4.788,65.490,255,100,2960,395,7.017,33.301
147,Image 8.tif (green),215,1927.277,402.533,95.355,1916,391,29,22,25.873,10.580,150.858,31.305,255,100,1917,395,153.435,15.886
148,Image 8.tif (green),12178,311.051,459.674,503.931,232,392,144,135,147.643,105.020,142.590,158.316,255,100,233,439,153.759,113.714
149,Image 8.tif (green),142,2439.000,415.063,56.627,2432,403,12,21,20.667,8.748,89.836,22.136,255,100,2436,403,108.435,11.443
150,Image 8.tif (green),219,1575.226,425.194,105.598,1567,404,21,40,36.353,7.670,66.635,44.283,255,100,1569,444,64.592,12.445
151,Image 8.tif (green),377,1908.667,429.221,183.054,1893,411,40,38,35.279,13.606,47.178,49.406,255,100,1893,446,35.942,24.778
152,Image 8.tif (green),3841,644.841,447.983,356.936,605,414,89,81,79.455,61.551,6.043,92.114,255,100,607,432,159.007,76.798
153,Image 8.tif (green),8684,2762.932,464.567,595.789,2693,414,134,99,131.044,84.375,154.651,145.437,255,100,2698,431,148.496,88.473
154,Image 8.tif (green),4831,3019.585,466.837,392.250,2977,415,81,104,96.535,63.718,104.795,112.259,255,100,2992,415,115.880,79.337
155,Image 8.tif (green),8671,1263.422,484.682,721.973,1196,418,132,133,135.563,81.440,143.135,151.605,255,100,1222,421,120.964,103.708
156,Image 8.tif (green),4948,440.479,463.613,295.137,402,424,84,82,86.316,72.988,49.425,93.600,255,100,417,506,53.253,79.450
157,Image 8.tif (green),6791,887.652,478.911,501.647,831,431,116,107,109.316,79.097,29.384,130.969,255,100,843,537,47.785,83.043
158,Image 8.tif (green),226,1508.894,446.801,129.255,1493,431,33,29,23.762,12.110,29.888,36.401,255,100,1495,460,52.815,23.828
159,Image 8.tif (green),5482,1461.072,477.285,655.144,1397,433,121,120,108.285,64.458,142.292,145.341,255,100,1398,438,145.654,85.034
160,Image 8.tif (green),7355,1137.066,503.423,445.321,1082,445,109,107,108.694,86.157,121.753,119.202,255,100,1113,449,120.222,92.573
161,Image 8.tif (green),607,1810.897,461.739,221.296,1788,445,56,41,45.429,17.013,24.824,66.038,255,100,1788,486,32.005,30.519
162,Image 8.tif (green),12030,2637.501,516.064,677.144,2565,452,139,141,144.805,105.777,120.779,157.410,255,100,2578,460,126.215,112.913
163,Image 8.tif (green),484,783.795,467.618,175.497,739,460,76,21,71.771,8.586,169.740,77.104,255,100,739,462,170.293,15.040
164,Image 8.tif (green),194,1754.361,467.876,84.870,1743,460,20,19,20.200,12.228,40.779,26.907,255,100,1743,478,41.987,16.898
165,Image 8.tif (green),162,1848.080,468.278,72.284,1838,460,21,18,17.863,11.547,7.578,22.847,255,100,1838,475,23.199,16.670
166,Image 8.tif (green),23561,2233.488,563.559,2041.408,2074,462,303,185,280.467,106.960,167.133,321.179,255,100,2081,462,152.158,142.137
167,Image 8.tif (green),9296,56.756,532.399,435.179,13,463,93,135,132.939,89.033,105.282,144.267,255,100,19,465,122.258,91.287
168,Image 8.tif (green),11557,560.785,530.984,536.416,490,467,137,140,132.421,111.121,132.798,149.563,255,100,535,470,113.651,115.476
169,Image 8.tif (green),276,675.678,482.739,72.770,665,474,23,21,20.990,16.742,13.013,25.080,255,100,665,488,23.499,19.092
170,Image 8.tif (green),111,1356.806,485.833,59.213,1348,475,13,20,17.544,8.056,87.150,20.616,255,100,1355,475,104.036,12.869
171,Image 8.tif (green),19803,219.355,565.096,739.955,131,480,186,166,189.645,132.954,150.462,194.918,255,100,157,489,138.952,137.088
172,Image 8.tif (green),3686,767.064,512.627,359.279,715,481,98,68,92.657,50.651,152.599,105.475,255,100,715,495,158.299,61.333
173,Image 8.tif (green),11526,2490.969,566.906,1009.068,2435,481,147,158,138.504,105.956,109.914,161.385,255,100,2465,635,67.407,131.807
174,Image 8.tif (green),119,2846.769,487.475,52.971,2842,481,14,16,15.440,9.813,81.274,18.601,255,100,2845,497,53.746,13.416
175,Image 8.tif (green),195,1953.038,499.423,66.184,1944,486,16,25,24.780,10.019,62.293,25.962,255,100,1951,511,74.358,11.926
176,Image 8.tif (green),516,2929.052,502.182,153.924,2898,487,57,38,53.376,12.309,143.703,68.505,255,100,2898,487,146.310,16.592
177,Image 8.tif (green),17409,997.717,579.556,586.617,914,496,157,163,155.999,142.089,93.045,169.387,255,100,975,496,112.932,150.444
178,Image 8.tif (green),10496,1631.517,556.376,913.127,1525,496,196,132,150.946,88.534,154.309,204.688,255,100,1525,499,163.247,112.520
179,Image 8.tif (green),742,1380.462,514.024,221.296,1338,498,71,28,50.333,18.770,173.805,71.449,255,100,1338,517,173.571,26.296
180,Image 8.tif (green),221,2180.577,508.839,74.627,2169,500,19,19,18.296,15.380,110.810,22.804,255,100,2173,501,127.875,18.663
181,Image 8.tif (green),186,1765.161,520.054,76.284,1757,505,19,25,17.130,13.825,46.621,25.318,255,100,1758,530,80.910,17.121
182,Image 8.tif (green),6545,2908.981,568.645,765.387,2854,509,105,121,92.875,89.726,50.556,123.454,255,100,2899,510,103.586,100.311
183,Image 8.tif (green),172,1075.744,525.738,68.284,1070,510,15,25,23.500,9.319,113.836,28.178,255,100,1071,510,117.474,12.005
184,Image 8.tif (green),16846,700.354,611.959,786.240,616,518,157,193,170.191,126.029,112.740,194.987,255,100,678,519,100.042,138.523
185,Image 8.tif (green),205,2047.915,531.402,84.870,2038,518,21,27,27.814,9.384,126.408,30.806,255,100,2041,519,125.754,15.168
186,Image 8.tif (green),79304,1922.564,773.711,3786.917,1725,521,442,451,410.872,245.753,134.792,510.064,255,100,1791,524,128.712,316.535
187,Image 8.tif (green),128,2413.492,549.305,68.385,2408,534,8,30,28.546,5.709,93.010,30.150,255,100,2413,534,95.711,8.000
188,Image 8.tif (green),9861,429.699,587.189,588.333,369,535,126,122,121.567,103.280,154.847,136.213,255,100,389,537,122.407,115.173
189,Image 8.tif (green),192,2854.875,542.510,82.527,2842,535,28,17,26.067,9.378,153.193,32.249,255,100,2842,536,150.255,13.291
190,Image 8.tif (green),260,828.238,549.465,84.426,813,536,28,23,24.576,13.470,33.791,30.480,255,100,813,559,48.991,20.373
191,Image 8.tif (green),130,2005.569,542.008,62.971,1993,536,23,12,20.622,8.026,13.505,24.698,255,100,1993,545,21.371,11.752
192,Image 8.tif (green),154,1891.545,545.669,58.770,1882,537,21,16,24.333,8.058,31.991,25.807,255,100,1882,552,35.538,9.675
193,Image 8.tif (green),7536,2775.716,593.926,565.990,2707,541,124,108,125.780,76.285,145.120,134.848,255,100,2717,560,144.660,90.243
194,Image 8.tif (green),218,3010.789,551.881,80.184,2998,543,31,17,25.708,10.797,20.479,32.894,255,100,2998,554,19.537,12.470
195,Image 8.tif (green),15843,1392.776,625.385,701.730,1320,545,145,158,152.360,132.396,139.677,169.163,255,100,1341,549,114.444,142.063
196,Image 8.tif (green),101,2582.144,555.371,45.799,2577,546,12,15,13.532,9.503,121.997,17.000,255,100,2579,546,118.072,11.180
197,Image 8.tif (green),210694,2721.043,898.076,14160.534,1942,552,1273,1002,859.666,312.056,147.800,1536.465,255,100,1949,563,139.884,623.809
198,Image 8.tif (green),8108,1252.859,624.667,580.818,1197,559,101,139,144.144,71.619,109.820,157.648,255,100,1207,559,119.655,82.311
199,Image 8.tif (green),109,2394.124,568.261,49.556,2389,559,11,17,17.326,8.010,58.384,19.416,255,100,2389,576,55.491,10.786
200,Image 8.tif (green),163,1539.304,569.555,66.870,1524,563,23,14,18.810,11.033,169.145,24.698,255,100,1524,568,158.629,13.238
201,Image 8.tif (green),5843,864.244,626.161,453.563,804,567,110,106,97.331,76.436,157.917,119.883,255,100,843,567,117.848,87.608
