 ,Label,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Feret,Median,%Area,FeretX,FeretY,FeretAngle,MinFeret
22,Image 9.tif (green),6171,1444.216,77.874,471.747,1402,27,95,107,99.433,79.020,74.944,113.217,255,100,1419,134,70.925,91.113
23,Image 9.tif (green),6641,3210.166,76.525,539.446,3149,30,119,95,105.309,80.293,161.723,122.123,255,100,3149,67,163.346,93.376
24,Image 9.tif (green),4090,2501.785,68.368,360.250,2463,31,91,75,84.653,61.516,165.014,98.615,255,100,2463,48,157.335,73.446
25,Image 9.tif (green),7578,2141.166,107.343,796.541,2086,38,102,145,139.456,69.188,104.742,149.040,255,100,2115,40,106.368,89.984
26,Image 9.tif (green),117,1230.568,45.449,47.556,1224,39,12,15,14.377,10.362,85.635,17.000,255,100,1228,54,61.928,12.000
27,Image 9.tif (green),7150,1239.582,144.136,778.642,1156,61,131,151,110.287,82.546,65.511,151.053,255,100,1243,212,88.483,105.456
28,Image 9.tif (green),892,1853.637,80.498,170.225,1828,62,52,35,48.512,23.411,17.972,52.612,255,100,1828,74,171.254,27.045
29,Image 9.tif (green),108,1962.213,70.454,64.870,1949,64,23,12,16.592,8.288,163.225,23.537,255,100,1949,67,167.735,11.328
30,Image 9.tif (green),3488,3670.038,105.970,410.534,3627,66,89,73,87.576,50.711,28.702,97.062,255,100,3627,126,27.621,57.145
31,Image 9.tif (green),10837,3460.992,182.260,1123.335,3384,72,152,191,184.213,74.903,122.472,207.461,255,100,3397,88,123.996,102.342
32,Image 9.tif (green),5222,2621.574,141.277,545.103,2587,78,80,128,114.632,58.002,105.784,135.030,255,100,2604,78,108.569,71.881
33,Image 9.tif (green),129,1290.624,112.035,84.770,1281,97,15,28,17.386,9.447,94.420,28.443,255,100,1290,97,100.125,14.606
34,Image 9.tif (green),10498,3325.817,155.111,590.759,3253,99,142,109,129.679,103.073,160.135,142.088,255,100,3253,156,177.983,105.957
35,Image 9.tif (green),4763,3541.850,135.282,361.220,3492,103,101,71,92.302,65.702,176.728,103.368,255,100,3492,117,167.712,71.000
36,Image 9.tif (green),7064,1867.637,156.465,619.789,1810,107,114,103,105.216,85.483,162.230,114.965,255,100,1813,138,154.772,100.844
37,Image 9.tif (green),122,1170.467,123.279,79.355,1167,109,9,30,24.885,6.242,85.995,30.414,255,100,1167,139,80.538,9.000
38,Image 9.tif (green),2336,2067.456,159.994,417.120,2032,114,71,91,75.847,39.214,126.285,96.566,255,100,2046,114,111.251,48.798
39,Image 9.tif (green),1708,3597.242,185.135,383.522,3563,137,57,91,62.340,34.884,67.764,91.788,255,100,3603,228,82.488,50.337
40,Image 9.tif (green),107,3664.631,147.322,67.456,3654,141,24,12,21.396,6.367,13.391,24.331,255,100,3654,147,9.462,9.414
41,Image 9.tif (green),3858,1696.598,186.168,461.605,1655,143,85,82,83.459,58.857,127.886,97.129,255,100,1655,164,151.060,69.133
42,Image 9.tif (green),225439,1668.450,718.956,13356.850,1263,149,738,1141,973.407,294.880,117.815,1211.662,255,100,1416,165,111.801,474.597
43,Image 9.tif (green),12087,2001.205,235.928,688.500,1918,155,148,164,163.462,94.148,125.605,173.678,255,100,1956,155,125.154,110.520
44,Image 9.tif (green),213,2713.251,166.899,122.912,2702,157,32,21,18.954,14.308,12.280,33.242,255,100,2703,158,158.839,20.312
45,Image 9.tif (green),10656,3696.885,227.885,976.080,3622,162,182,121,150.039,90.428,154.666,185.068,255,100,3646,174,144.678,106.063
46,Image 9.tif (green),14769,2265.381,226.185,676.902,2188,163,148,139,153.076,122.844,152.913,169.759,255,100,2204,164,136.432,133.492
47,Image 9.tif (green),6685,2393.472,233.021,583.688,2350,171,86,124,122.365,69.559,98.960,126.649,255,100,2378,173,105.573,80.764
48,Image 9.tif (green),3151,1077.268,222.217,486.475,1032,173,88,89,73.367,54.683,46.380,96.177,255,100,1032,242,25.233,66.856
49,Image 9.tif (green),2255,1299.857,216.864,312.007,1265,183,68,73,78.216,36.708,40.036,81.835,255,100,1283,256,57.475,43.182
50,Image 9.tif (green),5734,1790.451,244.793,455.404,1748,185,90,118,106.369,68.636,116.944,118.423,255,100,1772,185,94.844,78.982
51,Image 9.tif (green),235,1362.040,199.143,123.012,1350,187,32,23,22.284,13.427,17.608,33.242,255,100,1350,204,15.709,21.106
52,Image 9.tif (green),163,3250.813,197.175,75.355,3242,187,18,20,16.608,12.496,164.966,22.361,255,100,3248,187,116.565,16.100
53,Image 9.tif (green),287,1396.869,203.559,112.527,1380,188,24,29,23.554,15.514,95.791,30.083,255,100,1395,188,105.422,23.881
54,Image 9.tif (green),7345,2129.893,260.700,623.831,2081,193,103,124,108.549,86.154,63.857,127.577,255,100,2112,317,76.399,95.875
55,Image 9.tif (green),748,3392.031,223.027,257.137,3362,202,54,44,38.024,25.047,140.073,58.310,255,100,3362,216,157.834,37.838
56,Image 9.tif (green),625,1007.886,223.828,196.225,989,206,35,43,32.790,24.269,129.032,43.932,255,100,1004,206,101.821,35.000
57,Image 9.tif (green),12509,3606.383,314.044,1098.306,3511,209,179,175,175.976,90.507,145.633,208.569,255,100,3573,209,123.461,112.474
58,Image 9.tif (green),6921,1181.758,258.052,427.948,1125,212,112,91,106.032,83.108,25.435,119.436,255,100,1125,288,25.278,91.000
59,Image 9.tif (green),14014,2604.299,293.984,722.299,2527,219,158,143,167.987,106.217,33.576,179.694,255,100,2545,359,46.804,116.233
60,Image 9.tif (green),10958,1910.674,300.743,696.701,1853,222,121,147,144.614,96.478,115.645,152.778,255,100,1895,223,107.130,114.415
61,Image 9.tif (green),2297,3321.987,249.345,422.492,3277,222,94,54,78.094,37.450,170.301,95.352,255,100,3277,251,170.340,47.796
62,Image 9.tif (green),5781,986.069,297.706,539.345,936,248,108,101,90.882,80.991,62.834,108.227,255,100,936,301,3.708,93.203
63,Image 9.tif (green),4753,1338.574,289.346,512.333,1288,248,109,92,102.465,59.061,33.366,111.830,255,100,1288,304,12.918,70.954
64,Image 9.tif (green),4828,1696.132,298.252,559.446,1632,248,112,90,80.780,76.098,139.877,112.641,255,100,1632,312,173.884,89.681
65,Image 9.tif (green),132,1272.742,261.659,75.355,1267,251,12,23,20.760,8.096,84.848,24.352,255,100,1267,274,70.821,12.000
66,Image 9.tif (green),833,2734.498,265.200,175.154,2711,251,46,37,41.528,25.539,9.217,48.847,255,100,2712,271,22.891,37.000
67,Image 9.tif (green),26881,1179.656,385.088,2123.901,1004,252,296,237,240.894,142.079,164.221,300.885,255,100,1004,365,169.661,218.101
68,Image 9.tif (green),5474,3441.194,304.664,404.978,3396,261,95,93,96.237,72.422,133.892,105.152,255,100,3398,265,122.179,81.865
69,Image 9.tif (green),391,3370.515,291.822,136.669,3348,273,33,34,31.177,15.968,40.783,41.725,255,100,3348,302,44.029,23.335
70,Image 9.tif (green),10039,2226.037,345.707,543.103,2165,283,122,123,119.640,106.837,144.137,135.801,255,100,2196,287,126.617,115.048
71,Image 9.tif (green),3220,2470.871,321.751,340.836,2432,283,72,76,66.517,61.636,123.551,78.237,255,100,2452,359,54.888,68.846
72,Image 9.tif (green),12905,2365.341,378.244,658.458,2300,298,141,144,130.622,125.792,112.035,154.156,255,100,2348,298,112.906,135.520
73,Image 9.tif (green),1194,3375.356,331.436,295.664,3334,308,76,51,77.041,19.733,149.577,88.482,255,100,3334,308,145.592,31.748
74,Image 9.tif (green),106,3713.302,321.226,62.284,3703,315,18,16,16.558,8.151,139.353,21.260,255,100,3703,315,131.186,11.759
75,Image 9.tif (green),2962,1818.343,355.192,319.664,1788,321,70,76,68.596,54.979,107.248,80.324,255,100,1807,397,71.114,66.166
76,Image 9.tif (green),11513,2038.714,386.573,707.328,1963,321,139,138,138.036,106.196,118.081,155.666,255,100,1993,331,132.917,122.968
77,Image 9.tif (green),7594,1582.719,372.874,564.032,1519,326,120,100,111.275,86.893,14.348,133.462,255,100,1523,409,29.638,97.710
78,Image 9.tif (green),6281,3533.718,386.926,591.203,3482,328,104,113,105.518,75.790,126.124,127.534,255,100,3512,329,118.575,88.205
79,Image 9.tif (green),149,2762.023,344.366,73.456,2754,332,13,27,19.933,9.517,113.164,27.659,255,100,2761,332,102.529,13.000
80,Image 9.tif (green),108,3704.185,348.306,75.941,3696,336,16,26,22.010,6.248,63.877,29.069,255,100,3699,362,63.435,10.023
81,Image 9.tif (green),420,2130.645,353.662,186.468,2116,341,31,32,25.707,20.802,151.448,35.777,255,100,2119,373,63.435,29.860
82,Image 9.tif (green),14064,1724.544,434.568,976.080,1630,352,162,164,136.642,131.049,101.173,165.421,255,100,1711,515,75.292,148.498
83,Image 9.tif (green),2042,2148.612,412.568,341.037,2125,372,57,68,59.839,43.449,126.680,78.892,255,100,2126,372,120.466,52.742
84,Image 9.tif (green),2140,2467.752,414.294,237.924,2438,385,63,56,61.910,44.011,49.724,78.409,255,100,2439,441,37.747,47.405
85,Image 9.tif (green),27323,1863.650,500.739,1440.715,1745,386,236,237,262.866,132.344,49.464,273.754,255,100,1793,623,56.774,159.095
86,Image 9.tif (green),16001,2580.272,460.600,668.600,2505,386,163,156,152.919,133.228,46.419,166.111,255,100,2505,482,11.107,141.807
87,Image 9.tif (green),133,2686.868,405.432,71.941,2673,400,26,13,20.371,8.313,10.549,26.306,255,100,2673,404,8.746,12.794
88,Image 9.tif (green),5351,3625.253,455.729,711.328,3579,400,90,131,116.567,58.448,79.954,140.161,255,100,3586,523,60.509,72.645
89,Image 9.tif (green),9778,2253.272,477.135,573.688,2193,418,119,128,121.769,102.241,110.816,143.450,255,100,2204,429,125.352,113.743
90,Image 9.tif (green),10496,1085.192,503.920,928.181,993,420,169,141,140.120,95.375,46.138,175.414,255,100,993,530,15.542,115.944
91,Image 9.tif (green),3402,3533.854,478.728,306.309,3493,447,84,63,82.008,52.819,158.485,93.059,255,100,3493,464,151.783,59.887
92,Image 9.tif (green),7522,2140.781,511.436,403.605,2091,453,101,116,114.802,83.425,113.462,119.369,255,100,2121,453,105.550,91.015
93,Image 9.tif (green),611,2699.651,472.173,242.995,2679,456,38,43,32.040,24.281,51.340,49.041,255,100,2679,495,50.793,36.039
94,Image 9.tif (green),6104,2367.199,507.754,440.392,2318,463,94,92,102.271,75.992,48.694,117.201,255,100,2318,538,36.674,82.479
95,Image 9.tif (green),7733,2022.434,525.940,611.931,1960,477,119,99,113.760,86.550,21.060,125.782,255,100,1963,555,29.010,97.143
96,Image 9.tif (green),3214,2459.240,510.540,279.095,2428,477,63,68,71.763,57.024,53.657,85.586,255,100,2432,545,46.420,62.177
97,Image 9.tif (green),104,1829.904,497.865,79.598,1816,489,28,20,22.074,5.999,149.433,29.967,255,100,1817,489,154.290,11.490
98,Image 9.tif (green),4986,2621.781,575.114,383.220,2571,529,97,91,96.693,65.655,38.771,111.212,255,100,2573,597,37.694,74.330
99,Image 9.tif (green),5473,2217.831,596.492,616.659,2160,553,117,87,101.894,68.389,15.923,117.427,255,100,2160,584,175.115,84.757
100,Image 9.tif (green),5377,2484.871,598.139,370.007,2432,555,106,78,107.662,63.590,23.086,113.649,255,100,2436,625,28.369,70.302
101,Image 9.tif (green),13859,1958.347,644.722,641.044,1882,564,150,159,168.447,104.756,130.402,176.709,255,100,1904,569,122.521,111.778
102,Image 9.tif (green),315,2306.773,585.411,145.983,2295,564,31,39,34.327,11.684,121.602,44.777,255,100,2299,564,119.427,19.600
103,Image 9.tif (green),6776,2097.428,621.757,477.747,2045,569,102,100,95.846,90.014,41.438,109.659,255,100,2062,665,43.152,98.387
104,Image 9.tif (green),11522,1560.399,641.333,725.286,1500,577,128,134,131.631,111.450,59.961,149.513,255,100,1500,682,34.647,122.329
105,Image 9.tif (green),9410,1256.933,645.420,532.960,1192,578,133,124,137.830,86.927,140.686,142.443,255,100,1192,621,159.020,95.681
106,Image 9.tif (green),499,2343.773,592.217,107.012,2332,578,31,27,27.110,23.436,122.215,33.615,255,100,2333,578,149.621,26.980
107,Image 9.tif (green),119,2778.592,593.945,71.698,2773,581,12,27,21.297,7.114,106.647,29.155,255,100,2773,581,112.166,11.157
108,Image 9.tif (green),6278,2773.751,662.981,666.215,2733,597,91,125,110.593,72.277,97.983,134.078,255,100,2744,597,112.357,90.425
109,Image 9.tif (green),2137,1097.597,647.812,373.078,1071,612,60,79,66.554,40.883,94.575,81.492,255,100,1088,691,75.793,57.141
110,Image 9.tif (green),3878,2686.621,653.819,375.421,2651,614,75,76,77.661,63.579,65.272,96.167,255,100,2658,690,45.000,69.169
111,Image 9.tif (green),4154,2298.788,664.769,289.279,2253,619,80,80,76.178,69.430,46.669,84.155,255,100,2253,660,159.842,76.236
112,Image 9.tif (green),2137,2381.802,652.575,242.409,2358,619,51,64,60.942,44.648,83.493,69.080,255,100,2361,683,67.891,50.466
113,Image 9.tif (green),9790,2575.743,686.187,507.446,2517,627,120,121,114.524,108.842,126.887,129.375,255,100,2517,657,150.859,112.720
114,Image 9.tif (green),4985,1863.404,686.426,497.061,1806,635,123,105,131.623,48.222,136.361,144.693,255,100,1814,643,139.485,62.518
115,Image 9.tif (green),8697,1412.651,695.798,513.061,1335,644,146,100,131.842,83.990,7.351,146.219,255,100,1335,692,176.864,99.155
116,Image 9.tif (green),6508,2189.677,700.915,368.877,2134,655,108,90,98.630,84.014,162.356,109.238,255,100,2134,692,168.381,87.054
117,Image 9.tif (green),12728,1162.896,749.438,681.227,1091,657,135,168,141.194,114.776,86.431,176.162,255,100,1123,825,72.491,126.856
118,Image 9.tif (green),3979,2462.340,699.507,509.505,2421,657,79,89,78.036,64.922,92.002,94.921,255,100,2455,746,69.656,77.873
119,Image 9.tif (green),139,1126.450,687.191,56.627,1118,678,16,16,19.192,9.222,41.775,21.932,255,100,1119,694,46.848,11.600
120,Image 9.tif (green),9153,2074.614,745.606,531.990,2013,689,124,108,113.567,102.618,136.207,124.664,255,100,2014,735,166.075,106.632
121,Image 9.tif (green),3277,2703.953,747.596,378.836,2655,706,91,81,83.297,50.091,141.787,95.880,255,100,2655,735,149.959,58.641
122,Image 9.tif (green),12130,1514.458,799.604,610.458,1454,707,121,167,147.348,104.816,91.328,167.765,255,100,1494,707,95.473,114.190
123,Image 9.tif (green),1782,2380.430,733.465,304.208,2353,710,59,56,54.253,41.821,36.611,66.483,255,100,2353,757,43.781,52.977
124,Image 9.tif (green),3840,1051.898,769.811,391.907,1018,711,60,114,110.248,44.348,96.190,114.018,255,100,1040,711,91.005,54.079
125,Image 9.tif (green),192,3008.641,717.734,96.770,2986,711,37,11,31.731,7.704,0.684,38.079,255,100,2986,713,166.329,11.000
126,Image 9.tif (green),5107,2287.616,760.233,352.693,2240,720,93,75,88.499,73.475,177.354,95.588,255,100,2252,793,42.032,75.000
127,Image 9.tif (green),7379,1285.759,769.077,514.333,1227,723,118,93,107.492,87.404,9.374,119.080,255,100,1227,775,7.722,88.748
128,Image 9.tif (green),106,3074.915,731.821,56.627,3064,725,20,12,15.764,8.561,154.156,21.932,255,100,3064,728,155.772,11.659
129,Image 9.tif (green),56737,2722.693,932.093,3062.501,2531,739,414,402,484.231,149.185,44.892,560.057,255,100,2545,1134,44.421,226.776
130,Image 9.tif (green),5103,2988.067,791.998,426.049,2943,739,84,106,101.441,64.050,125.058,109.018,255,100,2957,752,127.921,72.722
131,Image 9.tif (green),4095,2508.331,787.374,358.250,2471,741,78,89,84.184,61.935,105.373,92.655,255,100,2500,742,108.239,74.650
132,Image 9.tif (green),110,3074.191,751.882,50.627,3068,742,12,18,17.078,8.201,104.394,19.698,255,100,3068,742,113.962,10.253
133,Image 9.tif (green),799,1969.710,764.611,181.439,1947,746,47,38,47.986,21.200,142.730,58.600,255,100,1947,748,143.326,27.694
134,Image 9.tif (green),10841,2621.904,818.396,895.855,2546,747,150,138,126.480,109.133,144.784,160.562,255,100,2567,776,140.560,122.832
135,Image 9.tif (green),9558,2403.724,826.275,497.789,2342,762,125,127,123.754,98.337,41.827,137.295,255,100,2365,878,56.889,104.755
136,Image 9.tif (green),110,1925.827,785.818,72.770,1920,770,17,27,21.584,6.489,120.333,31.385,255,100,1921,770,120.651,10.361
137,Image 9.tif (green),4191,2180.939,803.690,352.492,2133,770,95,70,83.551,63.867,14.992,95.258,255,100,2133,808,4.214,69.424
138,Image 9.tif (green),4162,1390.168,808.102,372.836,1343,775,89,68,82.665,64.105,162.572,89.454,255,100,1343,814,5.774,68.000
139,Image 9.tif (green),136,3087.566,788.419,76.627,3071,779,28,14,18.607,9.306,9.975,28.284,255,100,3071,789,171.870,14.000
140,Image 9.tif (green),141,1648.826,787.670,61.456,1641,781,18,13,17.680,10.154,156.188,21.633,255,100,1641,781,146.310,11.884
141,Image 9.tif (green),140,1216.550,808.864,52.627,1209,803,17,14,15.662,11.381,9.193,18.385,255,100,1209,813,22.380,14.000
142,Image 9.tif (green),4513,2955.290,869.534,390.049,2921,804,69,118,107.497,53.454,112.296,128.810,255,100,2924,804,115.769,63.811
143,Image 9.tif (green),128,3051.797,813.523,76.184,3039,805,26,16,20.782,7.842,20.097,26.683,255,100,3039,819,12.995,13.939
144,Image 9.tif (green),9740,964.848,866.334,543.345,909,809,118,116,113.410,109.350,77.319,127.632,255,100,928,921,60.422,116.000
145,Image 9.tif (green),1207,1999.885,840.911,326.108,1963,816,65,51,58.647,26.204,148.148,76.026,255,100,1963,820,144.638,41.119
146,Image 9.tif (green),9751,2273.897,871.478,525.931,2204,820,137,108,126.370,98.246,177.934,137.058,255,100,2204,869,172.875,106.547
147,Image 9.tif (green),1148,1194.514,855.964,299.137,1164,825,55,50,47.550,30.740,28.328,60.208,255,100,1168,873,48.366,48.245
148,Image 9.tif (green),1209,2092.057,854.466,380.735,2054,833,74,45,51.397,29.950,158.066,77.492,255,100,2054,841,162.734,43.108
149,Image 9.tif (green),8324,1306.080,886.699,466.375,1238,834,126,104,122.270,86.680,151.200,127.945,255,100,1239,869,148.422,91.468
150,Image 9.tif (green),3810,1090.952,881.553,321.078,1051,841,83,75,77.951,62.232,19.758,88.193,255,100,1056,906,29.181,67.844
151,Image 9.tif (green),15365,2501.429,920.118,783.311,2418,845,161,163,144.276,135.597,63.245,179.622,255,100,2423,987,52.237,145.033
152,Image 9.tif (green),5300,1428.668,912.245,487.789,1377,863,101,97,97.435,69.258,33.216,110.277,255,100,1379,933,30.518,77.689
153,Image 9.tif (green),4596,3036.274,914.787,382.049,2999,867,76,97,91.297,64.096,114.970,101.020,255,100,3014,870,111.485,72.436
154,Image 9.tif (green),595,2153.174,902.981,166.368,2140,884,31,44,34.874,21.723,86.820,44.181,255,100,2147,884,95.194,30.586
155,Image 9.tif (green),7841,2020.625,946.568,429.463,1963,891,113,113,110.538,90.317,74.176,116.760,255,100,2013,1003,73.583,99.346
156,Image 9.tif (green),175,3310.260,904.409,95.497,3298,891,21,31,24.063,9.260,119.336,33.615,255,100,3305,891,112.751,13.416
157,Image 9.tif (green),8783,1534.861,953.033,607.446,1472,895,126,119,109.189,102.417,3.188,128.082,255,100,1472,963,10.345,109.760
158,Image 9.tif (green),754,2108.263,917.202,204.853,2086,896,41,44,46.091,20.829,116.616,55.902,255,100,2086,897,137.175,25.385
159,Image 9.tif (green),5896,1223.703,954.626,398.877,1178,902,98,98,107.023,70.144,134.176,117.456,255,100,1182,909,132.930,83.712
160,Image 9.tif (green),5460,2356.877,956.513,353.563,2311,909,88,93,92.927,74.810,46.671,101.710,255,100,2332,1000,59.906,79.803
161,Image 9.tif (green),10643,1012.234,984.074,561.304,949,924,124,115,120.792,112.185,178.564,139.032,255,100,959,948,144.367,113.392
162,Image 9.tif (green),2648,2225.929,958.079,398.049,2182,926,102,59,82.908,40.666,178.460,102.313,255,100,2182,962,175.515,55.461
163,Image 9.tif (green),6936,2984.663,991.718,535.061,2935,932,103,117,122.748,71.946,117.888,138.033,255,100,2936,941,137.643,84.069
164,Image 9.tif (green),31840,2878.097,1072.272,1841.693,2782,937,218,269,244.147,166.048,102.220,274.489,255,100,2816,1205,71.301,209.353
165,Image 9.tif (green),4123,1129.868,983.227,367.321,1089,939,88,75,78.394,66.964,168.305,92.005,255,100,1103,953,142.507,74.769
166,Image 9.tif (green),3451,1775.190,982.645,379.563,1739,941,74,80,82.821,53.054,130.214,88.414,255,100,1741,952,136.375,62.400
167,Image 9.tif (green),174,1347.638,969.385,108.184,1332,959,24,26,18.656,11.875,146.128,27.857,255,100,1343,959,111.038,20.200
168,Image 9.tif (green),4114,1454.039,1022.028,678.541,1375,962,135,179,113.624,46.100,127.642,218.083,255,100,1377,962,125.293,84.396
169,Image 9.tif (green),5195,2120.347,1012.295,328.007,2071,964,92,92,89.727,73.718,133.829,95.079,255,100,2071,1010,165.379,82.460
170,Image 9.tif (green),136,1367.765,979.772,79.456,1360,969,15,21,18.333,9.445,119.620,24.698,255,100,1360,969,121.759,14.356
171,Image 9.tif (green),1835,1331.162,1003.756,260.208,1296,981,68,53,56.583,41.291,2.456,68.184,255,100,1296,1008,4.205,51.290
172,Image 9.tif (green),6563,3333.296,1042.460,470.676,3288,983,95,113,106.282,78.624,72.475,115.447,255,100,3313,1095,75.964,84.128
173,Image 9.tif (green),101,1876.817,990.639,82.042,1857,988,37,8,27.962,4.599,5.749,37.216,255,100,1857,992,6.170,7.845
174,Image 9.tif (green),9110,2257.539,1042.529,907.210,2194,989,127,112,120.239,96.468,162.833,141.736,255,100,2196,997,145.637,111.644
175,Image 9.tif (green),195,1833.413,997.459,82.770,1821,990,23,19,17.878,13.887,144.035,24.352,255,100,1821,991,160.821,18.934
176,Image 9.tif (green),158,2471.468,1002.576,92.184,2457,992,26,19,20.573,9.779,26.995,27.514,255,100,2457,1006,19.093,16.086
177,Image 9.tif (green),6832,2397.584,1052.768,419.362,2346,1002,104,99,107.452,80.955,32.157,114.127,255,100,2347,1084,28.811,82.525
178,Image 9.tif (green),6571,2742.631,1064.940,447.019,2694,1009,98,101,109.238,76.589,132.784,121.655,255,100,2700,1022,133.668,84.069
179,Image 9.tif (green),13073,1258.559,1083.557,559.304,1195,1018,138,137,132.627,125.503,161.236,155.926,255,100,1196,1026,147.839,132.974
180,Image 9.tif (green),13036,1570.723,1086.337,717.772,1504,1018,145,137,136.620,121.490,153.472,152.761,255,100,1521,1033,136.061,129.912
181,Image 9.tif (green),105,1813.319,1026.976,46.627,1807,1019,12,16,17.620,7.587,69.063,18.358,255,100,1809,1035,60.642,10.252
182,Image 9.tif (green),401,2041.448,1032.458,128.083,2018,1021,42,21,36.360,14.042,5.680,42.190,255,100,2018,1029,174.560,17.282
183,Image 9.tif (green),6653,1402.637,1074.385,559.487,1351,1022,109,98,98.679,85.842,8.193,112.792,255,100,1351,1062,165.101,96.142
184,Image 9.tif (green),13258,1123.551,1103.580,743.227,1053,1033,137,144,137.804,122.497,130.995,161.941,255,100,1068,1034,135.751,135.749
185,Image 9.tif (green),41331,2410.132,1227.679,2338.168,2245,1040,337,317,321.023,163.927,39.486,367.001,255,100,2276,1340,52.974,206.880
186,Image 9.tif (green),134477,3000.563,1416.556,7602.670,2713,1052,537,687,585.056,292.658,61.169,731.098,255,100,2775,1732,67.820,430.681
187,Image 9.tif (green),11866,2060.617,1124.253,601.688,1995,1054,135,134,134.229,112.556,48.268,149.003,255,100,1997,1168,28.457,115.751
188,Image 9.tif (green),9283,3196.824,1111.258,796.098,3114,1055,165,107,132.232,89.385,8.779,165.076,255,100,3114,1089,178.264,105.922
189,Image 9.tif (green),308,2173.854,1078.273,87.113,2164,1062,22,27,21.618,18.140,37.645,29.967,255,100,2164,1089,64.290,22.000
190,Image 9.tif (green),3748,996.972,1100.914,417.664,960,1065,75,71,75.710,63.031,7.192,90.554,255,100,968,1134,46.790,71.000
191,Image 9.tif (green),11000,2188.744,1166.168,488.475,2125,1097,125,133,135.342,103.483,61.504,142.864,255,100,2132,1215,43.866,117.545
192,Image 9.tif (green),324,2671.673,1129.148,120.569,2658,1107,31,34,28.109,14.676,59.931,38.601,255,100,2658,1134,36.573,21.387
193,Image 9.tif (green),3688,2306.817,1147.796,279.380,2270,1111,78,73,80.027,58.676,38.593,94.641,255,100,2274,1183,38.565,64.992
194,Image 9.tif (green),8074,1330.169,1189.000,471.848,1272,1131,111,105,111.016,92.601,31.997,119.887,255,100,1297,1236,58.299,98.551
195,Image 9.tif (green),6256,1462.082,1187.395,622.659,1415,1131,102,118,97.369,81.807,131.145,137.612,255,100,1429,1140,127.619,100.473
196,Image 9.tif (green),3774,2735.700,1162.578,523.605,2687,1133,95,68,92.922,51.712,11.334,102.450,255,100,2698,1199,38.660,66.586
197,Image 9.tif (green),10592,1036.023,1202.317,565.203,967,1140,142,116,133.123,101.306,178.681,144.184,255,100,967,1223,9.985,113.807
